x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89618.7321720,43166.1894333,0.0,0.0,0.0,-0.2061078548616161,0.9785292801773194,9.72
89619.9737258,43165.5383048,0.0,0.0,0.0,-0.2856936721023771,0.9583209930501676,9.72
89620.8144018,43164.8268273,0.0,0.0,0.0,-0.4178415392971853,0.9085199216515611,9.72
89621.1926446,43164.1163296,0.0,0.0,0.0,-0.5188543837878076,0.8548626371670331,9.72
89621.5612150,43163.3915475,0.0,0.0,0.0,-0.4801657670777228,0.8771777676883187,9.72
89622.0701477,43162.7446142,0.0,0.0,0.0,-0.4364255072660978,0.8997403940068097,9.72
89622.6095372,43162.0616582,0.0,0.0,0.0,-0.4831498469185024,0.8755376779000591,9.72
89623.0185426,43161.2395993,0.0,0.0,0.0,-0.5387918515442188,0.8424389240233101,9.72
89623.4160830,43160.3159039,0.0,0.0,0.0,-0.5219744177674712,0.8529611404960424,9.72
89623.9597073,43159.3980592,0.0,0.0,0.0,-0.445323750369561,0.8953696205237192,9.72
89624.7101198,43158.6056185,0.0,0.0,0.0,-0.4018907770004631,0.9156876123230914,9.72
89625.4664237,43157.7599268,0.0,0.0,0.0,-0.4360777811534605,0.8999089780551557,9.72
89626.1745079,43156.7508632,0.0,0.0,0.0,-0.4627461249833269,0.8864908481269929,9.72
89626.9035679,43155.6976125,0.0,0.0,0.0,-0.4761723007098226,0.8793520000754614,9.72
89627.5399019,43154.6586357,0.0,0.0,0.0,-0.5121692410058409,0.8588845490329308,9.72
89627.9930966,43153.6811533,0.0,0.0,0.0,-0.5360516618296889,0.8441851786483987,9.72
89628.4235965,43152.7780894,0.0,0.0,0.0,-0.502058708099629,0.864833540990017,9.72
89628.9923838,43151.9311619,0.0,0.0,0.0,-0.4590057479670766,0.8884332970646612,9.72
89629.6107113,43151.1048172,0.0,0.0,0.0,-0.4616453258214425,0.8870645935596878,9.72
89630.1671788,43150.2542120,0.0,0.0,0.0,-0.5103064922937126,0.8599926069001332,9.72
89630.5725783,43149.3429340,0.0,0.0,0.0,-0.5478191115598587,0.8365968091080476,9.72
89630.9199414,43148.5283296,0.0,0.0,0.0,-0.5141549984723521,0.8576972878270606,9.72
89631.3260817,43147.9328151,0.0,0.0,0.0,-0.4424194876640215,0.8968082275130534,9.72
89631.7654983,43147.4257128,0.0,0.0,0.0,-0.4308912233236601,0.9024038750263873,9.72
89632.2060540,43146.8442661,0.0,0.0,0.0,-0.4841885748639909,0.8749636700864656,9.72
89632.6232638,43146.0573282,0.0,0.0,0.0,-0.5283454090035236,0.8490295217393206,9.72
89633.0406612,43145.1490572,0.0,0.0,0.0,-0.5317705684921016,0.846888459294131,9.72
89633.4919211,43144.2563890,0.0,0.0,0.0,-0.5147391218676489,0.8573468588727212,9.72
89633.9808683,43143.3837562,0.0,0.0,0.0,-0.4950832009201084,0.8688455698032301,9.72
89634.5110665,43142.5365030,0.0,0.0,0.0,-0.4725811844994811,0.8812871405263255,9.72
89635.0825913,43141.7252814,0.0,0.0,0.0,-0.4472359620090764,0.8944160073957844,9.72
89635.6989101,43140.9525465,0.0,0.0,0.0,-0.4198118460274921,0.9076111578947172,9.72
89636.3703751,43140.2097081,0.0,0.0,0.0,-0.3915746612544128,0.9201463387219948,9.72
89637.0981653,43139.4982497,0.0,0.0,0.0,-0.3629116572415285,0.9318235503775419,9.72
89637.8701690,43138.8325931,0.0,0.0,0.0,-0.3317173696975627,0.9433788139665479,9.72
89638.6757985,43138.2322421,0.0,0.0,0.0,-0.2933972056685988,0.9559906274152785,9.72
89639.5190695,43137.7152420,0.0,0.0,0.0,-0.2392001154670779,0.9709702903593583,9.72
89640.4913112,43137.2799386,0.0,0.0,0.0,-0.1684994742965222,0.9857017435115937,9.72
89641.4232192,43137.0446412,0.0,0.0,0.0,-0.06607077993963285,0.997814938772801,9.72
89642.3676397,43137.0303604,0.0,0.0,0.0,0.0604466797861585,0.9981714276129274,9.72
89643.3146287,43137.2745621,0.0,0.0,0.0,0.1764400853557905,0.9843113817688188,9.72
89644.2270836,43137.7191101,0.0,0.0,0.0,0.2556731135957626,0.9667632900479043,9.72
89645.0744422,43138.2753704,0.0,0.0,0.0,0.3176584277185499,0.9482052115968246,9.72
89645.8271312,43138.9267053,0.0,0.0,0.0,0.3930871334761821,0.9195012264785067,9.72
89646.4331306,43139.6968314,0.0,0.0,0.0,0.4950745155367345,0.8688505188270693,9.72
89646.8178763,43140.5985874,0.0,0.0,0.0,0.5998318920087355,0.8001260533998507,9.72
89646.9749383,43141.5515578,0.0,0.0,0.0,0.6764681224121177,0.7364719134904087,9.72
89646.9821637,43142.5293788,0.0,0.0,0.0,0.723975093682236,0.6898261112249938,9.72
89646.8770600,43143.5765043,0.0,0.0,0.0,0.7555360578488203,0.6551070639905084,9.72
89646.6889076,43144.5785029,0.0,0.0,0.0,0.7809525861576686,0.6245903122636863,9.72
89646.4330776,43145.5472908,0.0,0.0,0.0,0.8021930486029383,0.5970647475551742,9.72
89646.1138662,43146.4976405,0.0,0.0,0.0,0.8210517654824947,0.570853745190551,9.72
89645.7339438,43147.4291714,0.0,0.0,0.0,0.8379179010767275,0.5457962908037867,9.72
89645.3018552,43148.3350835,0.0,0.0,0.0,0.8518918924020933,0.5237176755271683,9.72
89644.8328189,43149.2103073,0.0,0.0,0.0,0.8624605662819916,0.5061242649869163,9.72
89644.3326256,43150.0701706,0.0,0.0,0.0,0.8700622412322644,0.4929418793142747,9.72
89643.8075191,43150.9213063,0.0,0.0,0.0,0.8756667893342122,0.4829158043149059,9.72
89643.2667573,43151.7596018,0.0,0.0,0.0,0.879774741897697,0.4753907903176508,9.72
89642.7141101,43152.5902767,0.0,0.0,0.0,0.8824837127194576,0.4703429565592345,9.72
89642.1534953,43153.4171303,0.0,0.0,0.0,0.8839914516339203,0.4675030624906688,9.72
89641.5890120,43154.2423744,0.0,0.0,0.0,0.8844205064312803,0.4666908696383909,9.72
89641.0249788,43155.0677217,0.0,0.0,0.0,0.8840017145425312,0.4674836560628245,9.72
89640.4638289,43155.8944410,0.0,0.0,0.0,0.8831812928683478,0.4690317728335616,9.72
89639.9057144,43156.7235394,0.0,0.0,0.0,0.8822131016038804,0.4708503407224649,9.72
89639.3513563,43157.5549169,0.0,0.0,0.0,0.8812548681716198,0.4726413622651121,9.72
89638.8002405,43158.3881538,0.0,0.0,0.0,0.8806145740740842,0.4738332743996767,9.72
89638.2502039,43159.2227999,0.0,0.0,0.0,0.8804690352516457,0.4741036574031424,9.72
89637.6999412,43160.0569727,0.0,0.0,0.0,0.8808271758561641,0.4734379434236911,9.72
89637.1478143,43160.8893011,0.0,0.0,0.0,0.8816869357848371,0.4718348728806981,9.72
89636.5912972,43161.7197503,0.0,0.0,0.0,0.883041411281876,0.4692950734466673,9.72
89636.0292850,43162.5461599,0.0,0.0,0.0,0.8849104505545039,0.4657611990059122,9.72
89635.4601760,43163.3667112,0.0,0.0,0.0,0.8873489790419234,0.4610984595433563,9.72
89634.8806886,43164.1814192,0.0,0.0,0.0,0.8903713095896737,0.4552350283749806,9.72
89634.2897597,43164.9871546,0.0,0.0,0.0,0.8938798175910613,0.4483066714910353,9.72
89633.6865304,43165.7817668,0.0,0.0,0.0,0.8976806969579688,0.440646532165017,9.72
89633.0679362,43166.5674553,0.0,0.0,0.0,0.9016352437198797,0.432497268525702,9.72
89632.4342472,43167.3422074,0.0,0.0,0.0,0.905545430244497,0.4242493061435799,9.72
89631.7878780,43168.1041731,0.0,0.0,0.0,0.9089871598614507,0.4168241154336124,9.72
89631.1296942,43168.8572038,0.0,0.0,0.0,0.9117221172138341,0.4108074743515797,9.72
89630.4595465,43169.6061670,0.0,0.0,0.0,0.9141796012769551,0.4053093344707318,9.72
89629.7725351,43170.3550460,0.0,0.0,0.0,0.9175125798829947,0.3977067584998416,9.72
89629.0829244,43171.0757036,0.0,0.0,0.0,0.9227105488315401,0.3854935058791498,9.72
89628.3819020,43171.7627127,0.0,0.0,0.0,0.9303001543559304,0.3667991586758782,9.72
89627.6395554,43172.4233963,0.0,0.0,0.0,0.9403484831665185,0.340212771962529,9.72
89626.8564977,43173.0327152,0.0,0.0,0.0,0.9517890571974781,0.3067533057672497,9.72
89626.0268729,43173.5833942,0.0,0.0,0.0,0.9616593354026503,0.2742468279359546,9.72
89625.1654555,43174.0826066,0.0,0.0,0.0,0.9677800858342731,0.2517969528461513,9.72
89624.2743150,43174.5615713,0.0,0.0,0.0,0.9701981236004761,0.2423130226837082,9.72
89623.3742265,43175.0368732,0.0,0.0,0.0,0.9692852939587651,0.2459390552866104,9.72
89622.4881355,43175.5303655,0.0,0.0,0.0,0.9640222920391381,0.2658214070604674,9.72
89621.6580200,43176.0612182,0.0,0.0,0.0,0.9523396167666236,0.3050397586164803,9.72
89620.8943331,43176.6681000,0.0,0.0,0.0,0.9327259293606578,0.3605861071898046,9.72
89620.2111547,43177.3764904,0.0,0.0,0.0,0.9057329252228934,0.4238488742077541,9.72
89619.6218260,43178.1930085,0.0,0.0,0.0,0.8741701680783647,0.485619724930777,9.72
89619.1592527,43179.0668471,0.0,0.0,0.0,0.8384192014697446,0.5450259100325744,9.72
89618.8200709,43179.9982611,0.0,0.0,0.0,0.7962473092580482,0.60497125758115,9.72
89618.6233887,43180.9930446,0.0,0.0,0.0,0.7443026200861902,0.6678425036884313,9.72
89618.6030781,43181.9962112,0.0,0.0,0.0,0.6838223603169113,0.7296485315071966,9.72
89618.7522863,43182.9788258,0.0,0.0,0.0,0.622429442950714,0.7826759154005341,9.72
89619.0521213,43183.9393009,0.0,0.0,0.0,0.5631526799876734,0.8263528659251452,9.72
89619.4867267,43184.8479225,0.0,0.0,0.0,0.502764262592831,0.8644235629941417,9.72
89620.0445922,43185.6839615,0.0,0.0,0.0,0.4407302443715724,0.8976396001158673,9.72
89620.7082642,43186.4284624,0.0,0.0,0.0,0.3776202020366295,0.9259605731421912,9.72
89621.4635185,43187.0721530,0.0,0.0,0.0,0.3139487861358471,0.9494399189437045,9.72
89622.2914985,43187.6040500,0.0,0.0,0.0,0.2504407362336986,0.9681319319363054,9.72
89623.1868626,43188.0277009,0.0,0.0,0.0,0.1894172180099127,0.9818966939150906,9.72
89624.1432385,43188.3461013,0.0,0.0,0.0,0.1324781853963812,0.9911859212045347,9.72
89625.1443898,43188.5604901,0.0,0.0,0.0,0.08135984771380288,0.9966847922889096,9.72
89626.1639468,43188.6782171,0.0,0.0,0.0,0.03645949750445557,0.9993351314957973,9.72
89627.1658047,43188.7081843,0.0,0.0,0.0,-0.006195508911297995,0.9999808076504919,9.72
89628.1448403,43188.6536704,0.0,0.0,0.0,-0.05526112819183707,0.9984719363662483,9.72
89629.2097741,43188.4812393,0.0,0.0,0.0,-0.1085399065150797,0.9940920926622934,9.72
89630.1268217,43188.2156434,0.0,0.0,0.0,-0.1715018412198766,0.9851837993279184,9.72
89630.9755739,43187.8472419,0.0,0.0,0.0,-0.2363501340870905,0.9716679546619896,9.72
89631.8011492,43187.3498872,0.0,0.0,0.0,-0.2890219159565003,0.9573224807225795,9.72
89632.6180239,43186.7560496,0.0,0.0,0.0,-0.3162149374941439,0.9486875741283717,9.72
89633.3606652,43186.1803161,0.0,0.0,0.0,-0.3277856863982688,0.9447521070589976,9.72
89634.1660168,43185.5348839,0.0,0.0,0.0,-0.3342540477446885,0.9424830139404591,9.72
89634.9922250,43184.8565397,0.0,0.0,0.0,-0.3379963673359655,0.9411474144190649,9.72
89635.7831740,43184.2013426,0.0,0.0,0.0,-0.3363726010116141,0.9417289808053491,9.72
89636.5678403,43183.5663599,0.0,0.0,0.0,-0.3267071774481072,0.9451256108073101,9.72
89637.3298973,43182.9868961,0.0,0.0,0.0,-0.3042869097712068,0.9525804304844234,9.72
89638.2233379,43182.3885306,0.0,0.0,0.0,-0.2705480879644854,0.9627064620634688,9.72
89639.0795889,43181.9191410,0.0,0.0,0.0,-0.2219270637403533,0.9750632689110923,9.72
89639.9473464,43181.5608776,0.0,0.0,0.0,-0.1619673704885937,0.9867961141477051,9.72
89640.8892758,43181.3086293,0.0,0.0,0.0,-0.09792756084874113,0.9951935454102464,9.72
89641.9048387,43181.1718745,0.0,0.0,0.0,-0.04421363735679498,0.9990220989906489,9.72
89642.8450984,43181.1351722,0.0,0.0,0.0,0.001023331286811123,0.9999994763964016,9.72
89643.8507353,43181.1758571,0.0,0.0,0.0,0.04101569695245012,0.9991585022425145,9.72
89644.8918678,43181.3034966,0.0,0.0,0.0,0.07983385724088531,0.9968081837736095,9.72
89645.8553956,43181.4990345,0.0,0.0,0.0,0.1160272844248434,0.9932460265558561,9.72
89646.8247098,43181.7613188,0.0,0.0,0.0,0.1452767165007789,0.9893910630497692,9.72
89647.7861864,43182.0785422,0.0,0.0,0.0,0.1703716727487596,0.9853798724983119,9.72
89648.7377694,43182.4432383,0.0,0.0,0.0,0.191744209727463,0.9814449337767202,9.72
89649.6619619,43182.8405659,0.0,0.0,0.0,0.2095280324716851,0.9778026404180674,9.72
89650.5518749,43183.2581259,0.0,0.0,0.0,0.2241343642261948,0.9745582521188354,9.72
89651.4472278,43183.7075970,0.0,0.0,0.0,0.2358139660501247,0.9717982164089984,9.72
89652.3267429,43184.1733884,0.0,0.0,0.0,0.2449336091627734,0.9695398532822144,9.72
89653.1959580,43184.6513900,0.0,0.0,0.0,0.2505865698220592,0.9680941953264746,9.72
89654.0766515,43185.1443550,0.0,0.0,0.0,0.2504694963617414,0.9681244916808456,9.72
89654.9622809,43185.6309057,0.0,0.0,0.0,0.2419797302870934,0.9702813046380856,9.72
89655.8374802,43186.0808735,0.0,0.0,0.0,0.2217981341616209,0.9750926046701531,9.72
89656.8133170,43186.5189392,0.0,0.0,0.0,0.1921299275403631,0.981369497663003,9.72
89657.7463811,43186.8581029,0.0,0.0,0.0,0.148721406593234,0.9888791347889437,9.72
89658.6607568,43187.0874862,0.0,0.0,0.0,0.07108109213262274,0.9974705400868907,9.72
89659.6251681,43187.1272394,0.0,0.0,0.0,-0.04821217722551239,0.9988371168349601,9.72
89660.5570394,43186.9039980,0.0,0.0,0.0,-0.1683211072445077,0.985732217620984,9.72
89661.4233906,43186.4946753,0.0,0.0,0.0,-0.2673695104242498,0.9635940768266983,9.72
89662.2877301,43185.8634529,0.0,0.0,0.0,-0.3533918579172476,0.9354753843676464,9.72
89662.9702805,43185.1313961,0.0,0.0,0.0,-0.4354129926349084,0.9002308180931784,9.72
89663.5308824,43184.2936824,0.0,0.0,0.0,-0.5041394549597582,0.8636222611494437,9.72
89663.9597475,43183.3790606,0.0,0.0,0.0,-0.5720352851666645,0.8202290122424912,9.72
89664.2355404,43182.3800706,0.0,0.0,0.0,-0.6425684167166383,0.7662283144326322,9.72
89664.3141954,43181.3755910,0.0,0.0,0.0,-0.7157631236204191,0.6983431469307483,9.72
89664.1874288,43180.4275826,0.0,0.0,0.0,-0.7911825485981837,0.6115800640911071,9.72
89663.8329170,43179.5269190,0.0,0.0,0.0,-0.8593847315834319,0.5113295249848896,9.72
89663.2622638,43178.7232960,0.0,0.0,0.0,-0.9107033497058201,0.4130610231365322,9.72
89662.5198492,43178.0273022,0.0,0.0,0.0,-0.9417667192698005,0.3362669274189728,9.72
89661.7305071,43177.4696036,0.0,0.0,0.0,-0.9591018668574584,0.2830611400219716,9.72
89660.8592006,43176.9535569,0.0,0.0,0.0,-0.9672142303433315,0.2539618723772465,9.72
89659.9491298,43176.4648592,0.0,0.0,0.0,-0.9707770536254032,0.2399831497301031,9.72
89659.0449542,43175.9981828,0.0,0.0,0.0,-0.9726095043896782,0.2324451590609374,9.72
89658.1474555,43175.5515236,0.0,0.0,0.0,-0.974474946531776,0.2244962774343757,9.72
89657.2636730,43175.1314512,0.0,0.0,0.0,-0.9768711815825086,0.2138286570915918,9.72
89656.3299394,43174.7158043,0.0,0.0,0.0,-0.9802230679205949,0.1978957733665295,9.72
89655.4037760,43174.3485576,0.0,0.0,0.0,-0.9849161715307493,0.1730321792534894,9.72
89654.4760377,43174.0436644,0.0,0.0,0.0,-0.9899376560109101,0.1415041950318964,9.72
89653.5193016,43173.7985770,0.0,0.0,0.0,-0.9930418510905114,0.1177619717172346,9.72
89652.5464997,43173.5795002,0.0,0.0,0.0,-0.9933636983195608,0.1150154896563267,9.72
89651.5666936,43173.3402720,0.0,0.0,0.0,-0.9910365150046178,0.133591264413142,9.72
89650.6229774,43173.0513229,0.0,0.0,0.0,-0.9853910862290439,0.1703068030947237,9.72
89649.6942957,43172.6731244,0.0,0.0,0.0,-0.974944366218626,0.2224488318210765,9.72
89648.8055570,43172.1764305,0.0,0.0,0.0,-0.9582781055007433,0.2858374931983317,9.72
89647.9783387,43171.5494707,0.0,0.0,0.0,-0.9380711685986166,0.3464426108954063,9.72
89647.2546306,43170.8499515,0.0,0.0,0.0,-0.9161860780900104,0.4007531288886531,9.72
89646.6359382,43170.0972427,0.0,0.0,0.0,-0.8863292567667884,0.4630555567091625,9.72
89646.1064465,43169.1998426,0.0,0.0,0.0,-0.8414056540276216,0.5404040390026247,9.72
89645.8208254,43168.3150500,0.0,0.0,0.0,-0.7727331987372413,0.6347309694424175,9.72
89645.7493815,43167.3965214,0.0,0.0,0.0,-0.69626028851279,0.7177893915627943,9.72
89645.8797021,43166.3819625,0.0,0.0,0.0,-0.6349787967057168,0.7725295643107518,9.72
89646.1393491,43165.4203762,0.0,0.0,0.0,-0.5880198495193307,0.8088464975329148,9.72
89646.4939276,43164.4878333,0.0,0.0,0.0,-0.5446016743634585,0.8386948290531649,9.72
89646.9654997,43163.5652564,0.0,0.0,0.0,-0.4933545111896687,0.8698283315050178,9.72
89647.5443519,43162.7311296,0.0,0.0,0.0,-0.4325420817944941,0.9016137462776869,9.72
89648.2226430,43161.9984407,0.0,0.0,0.0,-0.3702329210157843,0.9289389561193566,9.72
89648.9887936,43161.3623225,0.0,0.0,0.0,-0.310997111339884,0.9504108568078585,9.72
89649.8150245,43160.8313427,0.0,0.0,0.0,-0.2553460017213054,0.9668497398277268,9.72
89650.6964109,43160.3927269,0.0,0.0,0.0,-0.2057656222153853,0.9786013022239013,9.72
89651.6384546,43160.0290658,0.0,0.0,0.0,-0.1646904046282234,0.9863453100326437,9.72
89652.5979439,43159.7395168,0.0,0.0,0.0,-0.1291087992873234,0.9916304341570934,9.72
89653.5592044,43159.5202836,0.0,0.0,0.0,-0.09223665188256863,0.9957371139259066,9.72
89654.5551215,43159.3737859,0.0,0.0,0.0,-0.05006572095957321,0.9987459254408991,9.72
89655.5773889,43159.3174364,0.0,0.0,0.0,-0.00217666058002601,0.9999976310715538,9.72
89656.6343009,43159.3647345,0.0,0.0,0.0,0.04512225333894793,0.9989814724276,9.72
89657.6505354,43159.5051001,0.0,0.0,0.0,0.09048462238358269,0.99589785275002,9.72
89658.5718695,43159.7197498,0.0,0.0,0.0,0.1471248564997375,0.9891179285605592,9.72
