x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89618.1707077,43148.2914147,0.0,0.0,0.0,0.29234433244587593,0.9563131240795428,9.72
89617.6171339,43149.1179869,0.0,0.0,0.0,0.2888222669283468,0.9573827333550416,9.72
89617.0702065,43149.9527266,0.0,0.0,0.0,0.28267437231184933,0.9592159294121955,9.72
89616.5330454,43150.8010304,0.0,0.0,0.0,0.27392868224149347,0.9617500075619646,9.72
89616.017725,43151.6536012,0.0,0.0,0.0,0.2625414440016645,0.9649207170444216,9.72
89615.5241952,43152.5222108,0.0,0.0,0.0,0.24787269011187338,0.9687926142868262,9.72
89615.0584848,43153.4104205,0.0,0.0,0.0,0.22979111601324145,0.9732399719500782,9.72
89614.6316289,43154.3115992,0.0,0.0,0.0,0.20838102097495695,0.9780477238342895,9.72
89614.247808,43155.232125,0.0,0.0,0.0,0.1835168745344898,0.9830165597593422,9.72
89613.9128037,43156.1763998,0.0,0.0,0.0,0.1552087395620983,0.9878816969473343,9.72
89613.6331358,43157.1470498,0.0,0.0,0.0,0.12429233115457791,0.9922456431832597,9.72
89613.415012,43158.1329124,0.0,0.0,0.0,0.09278903222770407,0.995685791551856,9.72
89613.2637194,43159.1144402,0.0,0.0,0.0,0.059397917341305194,0.9982343850096106,9.72
89613.1816048,43160.1433582,0.0,0.0,0.0,0.01848079785000902,0.999829215471736,9.72
89613.1987984,43161.1746224,0.0,0.0,0.0,-0.03897202800876068,0.9992403019458754,9.72
89613.3423295,43162.1053071,0.0,0.0,0.0,-0.12016526302881368,0.9927539018111267,9.72
89613.6918515,43163.0261296,0.0,0.0,0.0,-0.2435201818400921,0.9698958299923598,9.72
89614.2578134,43163.8253858,0.0,0.0,0.0,-0.35678194047789963,0.9341876936402151,9.72
89614.98329,43164.5084244,0.0,0.0,0.0,-0.4297508236781349,0.9029475231418295,9.72
89615.8053844,43165.0995617,0.0,0.0,0.0,-0.480576470119362,0.8769528244823743,9.72
89616.6768944,43165.5930941,0.0,0.0,0.0,-0.5273263392827806,0.8496628342458094,9.72
89617.6100073,43165.9676287,0.0,0.0,0.0,-0.5982686715105753,0.801295573860839,9.72
89618.5772745,43166.1373045,0.0,0.0,0.0,-0.687685216063205,0.7260089831455966,9.72
89619.4926569,43166.0898323,0.0,0.0,0.0,-0.7583118606422629,0.651891955778923,9.72
89620.4678738,43165.8485752,0.0,0.0,0.0,-0.8126090646707196,0.5828091523088654,9.72
89621.4370981,43165.4396827,0.0,0.0,0.0,-0.8508918623113559,0.5253408785277541,9.72
89622.2912334,43164.9604227,0.0,0.0,0.0,-0.8733277789606764,0.48713303162032856,9.72
89623.1395781,43164.3924381,0.0,0.0,0.0,-0.8901705264364047,0.45562751657898604,9.72
89623.9489093,43163.767971,0.0,0.0,0.0,-0.9044908500704358,0.4264930270694474,9.72
89624.7153216,43163.0910015,0.0,0.0,0.0,-0.9186367256500464,0.3951032349740526,9.72
89625.4120006,43162.3825958,0.0,0.0,0.0,-0.9320795374011593,0.36225369005441593,9.72
89626.0479841,43161.6368088,0.0,0.0,0.0,-0.944223489912138,0.32930533111102617,9.72
89626.6412384,43160.8354696,0.0,0.0,0.0,-0.9546281896506202,0.2978003014175431,9.72
89627.1850055,43159.9959274,0.0,0.0,0.0,-0.9629726005471724,0.2695992778095225,9.72
89627.6809737,43159.128659,0.0,0.0,0.0,-0.9696402528913207,0.24453584598756808,9.72
89628.1348772,43158.2366417,0.0,0.0,0.0,-0.9749736081896384,0.22232063182187467,9.72
89628.5497526,43157.3280682,0.0,0.0,0.0,-0.9791156930492473,0.20330386032904602,9.72
89628.9319059,43156.4061377,0.0,0.0,0.0,-0.9822253862664978,0.18770532910290294,9.72
89629.2880122,43155.473363,0.0,0.0,0.0,-0.9844806069768872,0.17549340297122207,9.72
89629.6241422,43154.5321993,0.0,0.0,0.0,-0.9860648503300852,0.16636138657605262,9.72
89629.9458657,43153.5855252,0.0,0.0,0.0,-0.9870709456809564,0.1602839611205763,9.72
89630.2588056,43152.6358869,0.0,0.0,0.0,-0.9875729382506939,0.15716135541185394,9.72
89630.5682094,43151.6855352,0.0,0.0,0.0,-0.9876409749026683,0.1567332277894734,9.72
89630.879239,43150.7361573,0.0,0.0,0.0,-0.9872805237735244,0.1589879472710916,9.72
89631.1973186,43149.788512,0.0,0.0,0.0,-0.9864905183039447,0.16381836678594547,9.72
89631.5267937,43148.8446916,0.0,0.0,0.0,-0.9853018529195893,0.17082230133452714,9.72
89631.8714469,43147.9070596,0.0,0.0,0.0,-0.9836732199266024,0.17996387526175972,9.72
89632.2353375,43146.9773071,0.0,0.0,0.0,-0.9815200408086996,0.19135937262357597,9.72
89632.6232638,43146.0573282,0.0,0.0,0.0,-0.978656552005861,0.20550268420631293,9.72
89633.0406612,43145.1490572,0.0,0.0,0.0,-0.9749604228619366,0.22237844736591228,9.72
89633.4919211,43144.256389,0.0,0.0,0.0,-0.9703218163791542,0.24181722986309093,9.72
89633.9808683,43143.3837562,0.0,0.0,0.0,-0.9645748712226133,0.26380924511070314,9.72
89634.5110665,43142.536503,0.0,0.0,0.0,-0.957459734900158,0.28856690046663225,9.72
89635.0825913,43141.7252814,0.0,0.0,0.0,-0.9487624446633706,0.31599022705834556,9.72
89635.6989101,43140.9525465,0.0,0.0,0.0,-0.9387127811243691,0.3447003257233047,9.72
89636.3703751,43140.2097081,0.0,0.0,0.0,-0.9275550486411714,0.3736865420914622,9.72
89637.0981653,43139.4982497,0.0,0.0,0.0,-0.91566764009463,0.40193627963090267,9.72
89637.870169,43138.8325931,0.0,0.0,0.0,-0.9020215474171994,0.43169100986131403,9.72
89638.6757985,43138.2322421,0.0,0.0,0.0,-0.8843694970704757,0.4667875240956144,9.72
89639.5190695,43137.715242,0.0,0.0,0.0,-0.8586233674921994,0.5126069769290655,9.72
89640.4913112,43137.2799386,0.0,0.0,0.0,-0.8163950885416486,0.5774937743431299,9.72
89641.4232192,43137.0446412,0.0,0.0,0.0,-0.7559933616871441,0.6545792825051606,9.72
89642.3676397,43137.0303604,0.0,0.0,0.0,-0.6630224116909866,0.7485995468843591,9.72
89643.3146287,43137.2745621,0.0,0.0,0.0,-0.5652782680627061,0.8249002846744735,9.72
89644.2270836,43137.7191101,0.0,0.0,0.0,-0.5009381092417864,0.8654831082749473,9.72
89645.0744422,43138.2753704,0.0,0.0,0.0,-0.44777591482079976,0.8941458103164136,9.72
89645.8271312,43138.9267053,0.0,0.0,0.0,-0.37855758068169465,0.9255777428765356,9.72
89646.4331306,43139.6968314,0.0,0.0,0.0,-0.2675083901969199,0.9635555309240108,9.72
89646.8178763,43140.5985874,0.0,0.0,0.0,-0.13446392044807082,0.9909184901381823,9.72
89646.9749383,43141.5515578,0.0,0.0,0.0,-0.036557252381185866,0.9993315602433149,9.72
89646.9821637,43142.5293788,0.0,0.0,0.0,0.025071022832422504,0.9996856725061813,9.72
89646.87706,43143.5765043,0.0,0.0,0.0,0.07292535733687211,0.9973374014130271,9.72
89646.6889076,43144.5785029,0.0,0.0,0.0,0.11154577783179029,0.9937592965340757,9.72
89646.4330776,43145.5472908,0.0,0.0,0.0,0.14538569663688009,0.9893750548772741,9.72
89646.1138662,43146.4976405,0.0,0.0,0.0,0.17699913067089265,0.984211007732462,9.72
89645.7339438,43147.4291714,0.0,0.0,0.0,0.20736755406076146,0.9782631024028542,9.72
89645.3018552,43148.3350835,0.0,0.0,0.0,0.23310254129368077,0.9724521609017216,9.72
89644.8328189,43149.2103073,0.0,0.0,0.0,0.25291985699968267,0.9674872329572417,9.72
89644.3326256,43150.0701706,0.0,0.0,0.0,0.2671128281236318,0.9636652619306121,9.72
89643.8075191,43150.9213063,0.0,0.0,0.0,0.27819781910629116,0.9605238016022837,9.72
89643.2667573,43151.7596018,0.0,0.0,0.0,0.2864202451954913,0.9581040878433588,9.72
89642.7141101,43152.5902767,0.0,0.0,0.0,0.29180358630642783,0.9564782627005735,9.72
89642.1534953,43153.4171303,0.0,0.0,0.0,0.2948679296229556,0.955538018123754,9.72
89641.589012,43154.2423744,0.0,0.0,0.0,0.2957301347177907,0.9552715254940856,9.72
89641.0249788,43155.0677217,0.0,0.0,0.0,0.2945950159428902,0.955622193432953,9.72
89640.4638289,43155.894441,0.0,0.0,0.0,0.2928945943989108,0.9561447362046698,9.72
89639.9057144,43156.7235394,0.0,0.0,0.0,0.2909141268097289,0.9567491681849183,9.72
89639.3513563,43157.5549169,0.0,0.0,0.0,0.28878167364084817,0.9573949785585836,9.72
89638.8002405,43158.3881538,0.0,0.0,0.0,0.28746795212243414,0.9577902570513723,9.72
89638.2502039,43159.2227999,0.0,0.0,0.0,0.287174088547042,0.9578784071411025,9.72
89637.6999412,43160.0569727,0.0,0.0,0.0,0.28789821037175056,0.9576610154249484,9.72
89637.1478143,43160.8893011,0.0,0.0,0.0,0.28963928779400494,0.9571358748715783,9.72
89636.5912972,43161.7197503,0.0,0.0,0.0,0.2923940603330561,0.9562979208813273,9.72
89636.029285,43162.5461599,0.0,0.0,0.0,0.2961743995024032,0.9551338780921713,9.72
89635.460176,43163.3667112,0.0,0.0,0.0,0.30118703624027665,0.9535650838830029,9.72
89634.8806886,43164.1814192,0.0,0.0,0.0,0.3074810017827889,0.9515542199699671,9.72
89634.2897597,43164.9871546,0.0,0.0,0.0,0.3149751298466348,0.9490999249700189,9.72
89633.6865304,43165.7817668,0.0,0.0,0.0,0.32308348039601587,0.9463704690527898,9.72
89633.0679362,43166.5674553,0.0,0.0,0.0,0.33165837074084775,0.9433995575139552,9.72
89632.4342472,43167.3422074,0.0,0.0,0.0,0.3405505160970839,0.9402262206437394,9.72
89631.787878,43168.1041731,0.0,0.0,0.0,0.34826491185595243,0.9373961548726161,9.72
89631.1296942,43168.8572038,0.0,0.0,0.0,0.35442773247429826,0.9350834093561532,9.72
89630.4595465,43169.606167,0.0,0.0,0.0,0.359291885022922,0.9332252361336332,9.72
89629.7725351,43170.355046,0.0,0.0,0.0,0.36685207118857865,0.9302792902481759,9.72
89629.0829244,43171.0757036,0.0,0.0,0.0,0.37899283801304506,0.9253996048922961,9.72
89628.381902,43171.7627127,0.0,0.0,0.0,0.39684804362954423,0.9178843229227762,9.72
89627.6395554,43172.4233963,0.0,0.0,0.0,0.42325192761315633,0.906012034010447,9.72
89626.8564977,43173.0327152,0.0,0.0,0.0,0.45585162322209133,0.8900557834235923,9.72
89626.0268729,43173.5833942,0.0,0.0,0.0,0.48835850538603237,0.8726430944075135,9.72
89625.1654555,43174.0826066,0.0,0.0,0.0,0.5080452819101972,0.8613303614344431,9.72
89624.274315,43174.5615713,0.0,0.0,0.0,0.5164322451903266,0.8563280540351801,9.72
89623.3742265,43175.0368732,0.0,0.0,0.0,0.5140397106147594,0.8577663877251746,9.72
89622.4881355,43175.5303655,0.0,0.0,0.0,0.4963785421965834,0.868106181781235,9.72
89621.65802,43176.0612182,0.0,0.0,0.0,0.46067885834662586,0.8875668929564968,9.72
89620.8943331,43176.6681,0.0,0.0,0.0,0.40595036800503487,0.9138951245720577,9.72
89620.2111547,43177.3764904,0.0,0.0,0.0,0.3416089947099229,0.9398421647985772,9.72
89619.621826,43178.1930085,0.0,0.0,0.0,0.27347071394030315,0.9618803296756727,9.72
89619.1592527,43179.0668471,0.0,0.0,0.0,0.2083284017058669,0.9780589333177623,9.72
89618.8200709,43179.9982611,0.0,0.0,0.0,0.13768685925796714,0.9904758092894933,9.72
89618.6233887,43180.9930446,0.0,0.0,0.0,0.05520621922660877,0.9984749738269375,9.72
89618.6030781,43181.9962112,0.0,0.0,0.0,-0.034687140316503245,0.9993982200787949,9.72
89618.7522863,43182.9788258,0.0,0.0,0.0,-0.11407289203980049,0.9934723827574051,9.72
89619.0521213,43183.9393009,0.0,0.0,0.0,-0.18638929649863292,0.9824759692484822,9.72
89619.4867267,43184.8479225,0.0,0.0,0.0,-0.2558780674778436,0.9667090640848487,9.72
89620.0445922,43185.6839615,0.0,0.0,0.0,-0.32352346040789753,0.9462201491015183,9.72
89620.7082642,43186.4284624,0.0,0.0,0.0,-0.38799133654681217,0.9216630201785349,9.72
89621.4635185,43187.072153,0.0,0.0,0.0,-0.4497505693583816,0.8931542002150645,9.72
89622.2914985,43187.60405,0.0,0.0,0.0,-0.5079183593665537,0.8614052125558496,9.72
89623.1868626,43188.0277009,0.0,0.0,0.0,-0.5607068315825638,0.8280144014548554,9.72
89624.1432385,43188.3461013,0.0,0.0,0.0,-0.6077140541444501,0.7941559219670381,9.72
89625.1443898,43188.5604901,0.0,0.0,0.0,-0.6482030055500031,0.7614675722550125,9.72
89626.1639468,43188.6782171,0.0,0.0,0.0,-0.6814714415466064,0.7318447064482944,9.72
89627.1658047,43188.7081843,0.0,0.0,0.0,-0.7112609227449109,0.7029280900462421,9.72
89628.1448403,43188.6536704,0.0,0.0,0.0,-0.7423608037597966,0.6700003261500017,9.72
89629.2097741,43188.4812393,0.0,0.0,0.0,-0.7810777983242883,0.624433721835138,9.72
89630.1268217,43188.2156434,0.0,0.0,0.0,-0.8177940874861264,0.5755109299333366,9.72
89630.9755739,43187.8472419,0.0,0.0,0.0,-0.8541911796101581,0.5199590644235433,9.72
89631.8011492,43187.3498872,0.0,0.0,0.0,-0.8838343288069911,0.4678000419220755,9.72
89632.6180239,43186.7560496,0.0,0.0,0.0,-0.8956506570126181,0.44475824960630617,9.72
89633.3606652,43186.1803161,0.0,0.0,0.0,-0.8999090254429634,0.43607768336191655,9.72
89634.1660168,43185.5348839,0.0,0.0,0.0,-0.9028806099696792,0.4298913864463673,9.72
89634.992225,43184.8565397,0.0,0.0,0.0,-0.9050046916650626,0.42540158446369825,9.72
89635.783174,43184.2013426,0.0,0.0,0.0,-0.9043445951194282,0.4268030614677891,9.72
89636.5678403,43183.5663599,0.0,0.0,0.0,-0.8999721818544466,0.43594732696525024,9.72
89637.3298973,43182.9868961,0.0,0.0,0.0,-0.8906943866729871,0.45460258418670624,9.72
89638.2233379,43182.3885306,0.0,0.0,0.0,-0.8721846416531661,0.48917680940978614,9.72
89639.0795889,43181.919141,0.0,0.0,0.0,-0.8469703390192498,0.5316401459837443,9.72
89639.9473464,43181.5608776,0.0,0.0,0.0,-0.8135649704790802,0.5814740224716608,9.72
89640.8892758,43181.3086293,0.0,0.0,0.0,-0.7725342290670038,0.6349731214152692,9.72
89641.9048387,43181.1718745,0.0,0.0,0.0,-0.7347253354490089,0.6783647112352922,9.72
89642.8450984,43181.1351722,0.0,0.0,0.0,-0.7070268287720878,0.7071867245618266,9.72
89643.8507353,43181.1758571,0.0,0.0,0.0,-0.678154716086184,0.7349191663374055,9.72
89644.8918678,43181.3034966,0.0,0.0,0.0,-0.6468096173979411,0.7626515055000738,9.72
89645.8553956,43181.4990345,0.0,0.0,0.0,-0.6197391615981409,0.7848078564729288,9.72
89646.8247098,43181.7613188,0.0,0.0,0.0,-0.5963898363655148,0.8026949377440439,9.72
89647.7861864,43182.0785422,0.0,0.0,0.0,-0.5758984777591477,0.817521218877343,9.72
89648.7377694,43182.4432383,0.0,0.0,0.0,-0.5578036098264741,0.8299729711650582,9.72
89649.6619619,43182.8405659,0.0,0.0,0.0,-0.5426490994229265,0.8399594959850665,9.72
89650.5518749,43183.2581259,0.0,0.0,0.0,-0.5303389740830257,0.8477856878766967,9.72
89651.4472278,43183.707597,0.0,0.0,0.0,-0.52003771033914,0.8541433016919495,9.72
89652.3267429,43184.1733884,0.0,0.0,0.0,-0.5118693362666206,0.8590633169854067,9.72
89653.195958,43184.65139,0.0,0.0,0.0,-0.506631586450254,0.8621626503223733,9.72
89654.0766515,43185.144355,0.0,0.0,0.0,-0.5061207955511327,0.8624626022678831,9.72
89654.9622809,43185.6309057,0.0,0.0,0.0,-0.5136014536007641,0.8580288729752525,9.72
89655.8374802,43186.0808735,0.0,0.0,0.0,-0.5299941357929421,0.848001306617562,9.72
89656.813317,43186.5189392,0.0,0.0,0.0,-0.5576989873023759,0.8300432757163354,9.72
89657.7463811,43186.8581029,0.0,0.0,0.0,-0.591678652698743,0.8061739092408041,9.72
89658.6607568,43187.0874862,0.0,0.0,0.0,-0.6444721145747073,0.7646278137339795,9.72
89659.6251681,43187.1272394,0.0,0.0,0.0,-0.7429554043450779,0.6693409199760925,9.72
89660.5570394,43186.903998,0.0,0.0,0.0,-0.8187490548323086,0.5741515350595183,9.72
89661.4233906,43186.4946753,0.0,0.0,0.0,-0.868078518848096,0.4964269182009532,9.72
89662.2877301,43185.8634529,0.0,0.0,0.0,-0.9129667641730632,0.4080339293678484,9.72
89662.9702805,43185.1313961,0.0,0.0,0.0,-0.9450181827423454,0.3270177889448144,9.72
89663.5308824,43184.2936824,0.0,0.0,0.0,-0.9670554827202489,0.2545656955300664,9.72
89663.9597475,43183.3790606,0.0,0.0,0.0,-0.983903920423418,0.17869828028111628,9.72
89664.2355404,43182.3800706,0.0,0.0,0.0,-0.9961289575646988,0.08790392426431581,9.72
89664.3141954,43181.375591,0.0,0.0,0.0,0.9999255464330141,0.012202523945399356,9.72
89664.1874288,43180.4275826,0.0,0.0,0.0,0.99231065757638,0.12377220552423022,9.72
89663.832917,43179.526919,0.0,0.0,0.0,0.9688322672648436,0.24771765763962553,9.72
89663.2622638,43178.723296,0.0,0.0,0.0,0.9348802302505343,0.35496331512806784,9.72
89662.5198492,43178.0273022,0.0,0.0,0.0,0.9005872550605769,0.43467527652542576,9.72
89661.7305071,43177.4696036,0.0,0.0,0.0,0.8769195536123396,0.48063717760108293,9.72
89660.8592006,43176.9535569,0.0,0.0,0.0,0.8621192912580886,0.5067053657113284,9.72
89659.9491298,43176.4648592,0.0,0.0,0.0,0.8556527460450587,0.5175503629460135,9.72
89659.0449542,43175.9981828,0.0,0.0,0.0,0.852217726893835,0.5231872953043727,9.72
89658.1474555,43175.5515236,0.0,0.0,0.0,0.8479266078221318,0.5301136366358187,9.72
89657.263673,43175.1314512,0.0,0.0,0.0,0.8425735502886142,0.5385812959563673,9.72
89656.3299394,43174.7158043,0.0,0.0,0.0,0.8338174707652177,0.5520402389742031,9.72
89655.403776,43174.3485576,0.0,0.0,0.0,0.8195631804822939,0.5729888246709065,9.72
89654.4760377,43174.0436644,0.0,0.0,0.0,0.7992941366245055,0.6009399996319817,9.72
89653.5193016,43173.798577,0.0,0.0,0.0,0.7829864918852287,0.6220387074172014,9.72
89652.5464997,43173.5795002,0.0,0.0,0.0,0.7813563116833455,0.6240851818402666,9.72
89651.5666936,43173.340272,0.0,0.0,0.0,0.7937114241361463,0.6082944806553571,9.72
89650.6229774,43173.0513229,0.0,0.0,0.0,0.8154906297100764,0.5787702764094431,9.72
89649.6942957,43172.6731244,0.0,0.0,0.0,0.8450272361201231,0.5347232650775405,9.72
89648.805557,43172.1764305,0.0,0.0,0.0,0.8800264544534444,0.4749246671442744,9.72
89647.9783387,43171.5494707,0.0,0.0,0.0,0.9091625043867103,0.41644152124552253,9.72
89647.2546306,43170.8499515,0.0,0.0,0.0,0.9312084291105034,0.3644871212451114,9.72
89646.6359382,43170.0972427,0.0,0.0,0.0,0.9516546610753154,0.30716999536677836,9.72
89646.1064465,43169.1998426,0.0,0.0,0.0,0.9772832210094607,0.21193750478236142,9.72
89645.8208254,43168.31505,0.0,0.0,0.0,0.9953443622739625,0.09638257357758624,9.72
89645.7493815,43167.3965214,0.0,0.0,0.0,-0.9998738038441434,0.015886358495370824,9.72
89645.8797021,43166.3819625,0.0,0.0,0.0,-0.9945683254195837,0.10408576306145281,9.72
89646.1393491,43165.4203762,0.0,0.0,0.0,-0.9876970612018897,0.15637939535997195,9.72
89646.4939276,43164.4878333,0.0,0.0,0.0,-0.9786504789742609,0.2055316034176976,9.72
89646.9654997,43163.5652564,0.0,0.0,0.0,-0.9643609883942822,0.26459003016592136,9.72
89647.5443519,43162.7311296,0.0,0.0,0.0,-0.9430045067574621,0.3327799576824237,9.72
89648.222643,43161.9984407,0.0,0.0,0.0,-0.9183420594659202,0.3957876473765854,9.72
89648.9887936,43161.3623225,0.0,0.0,0.0,-0.8914510392272769,0.45311703196923425,9.72
89649.8150245,43160.8313427,0.0,0.0,0.0,-0.8636107471606511,0.5041591786218138,9.72
89650.6964109,43160.3927269,0.0,0.0,0.0,-0.8369260462077048,0.5473159902461636,9.72
89651.6384546,43160.0290658,0.0,0.0,0.0,-0.8129601470205694,0.5823193276513277,9.72
89652.5979439,43159.7395168,0.0,0.0,0.0,-0.792672214408729,0.6096480628234309,9.72
89653.5592044,43159.5202836,0.0,0.0,0.0,-0.770130367125573,0.6378865241020772,9.72
89654.5551215,43159.3737859,0.0,0.0,0.0,-0.7425451932256626,0.6697959659608764,9.72
89655.5773889,43159.3174364,0.0,0.0,0.0,-0.7089392251490283,0.7052695761516268,9.72
89656.6343009,43159.3647345,0.0,0.0,0.0,-0.6736702794048093,0.7390320389852162,9.72
89657.6505354,43159.5051001,0.0,0.0,0.0,-0.6396633399665704,0.7686551967578258,9.72
89658.5718695,43159.7197498,0.0,0.0,0.0,-0.6017585395578493,0.7986780703570145,9.72
89659.5797618,43160.0920049,0.0,0.0,0.0,-0.537082706655354,0.8435295882254273,9.72
89660.4176019,43160.5735695,0.0,0.0,0.0,-0.4633862273740786,0.8861564220158983,9.72
89661.0999522,43161.1209778,0.0,0.0,0.0,-0.40035287809644876,0.91636104947771,9.72
89661.7366695,43161.8257375,0.0,0.0,0.0,-0.3212923702718395,0.9469800487893624,9.72
89662.3210799,43162.6812972,0.0,0.0,0.0,-0.2751832920435216,0.9613917805869208,9.72
89662.8137022,43163.5272962,0.0,0.0,0.0,-0.24628203534061824,0.9691982042226877,9.72
89663.2824559,43164.4647321,0.0,0.0,0.0,-0.2117528171482676,0.9773232548291135,9.72
89663.6830302,43165.4728576,0.0,0.0,0.0,-0.16278258318898148,0.9866619636989775,9.72
89664.001093,43166.5174608,0.0,0.0,0.0,-0.13998676689993894,0.9901533745298766,9.72
89664.280805,43167.3894346,0.0,0.0,0.0,-0.1860300417083652,0.9825440568147485,9.72
89664.7447149,43168.1413941,0.0,0.0,0.0,-0.37812168416671516,0.9257559030127364,9.72
89665.5536306,43168.7170379,0.0,0.0,0.0,-0.5009598759835299,0.8654705094077824,9.72
89666.4056798,43169.1899472,0.0,0.0,0.0,-0.5125104414164176,0.8586809928251288,9.72
89667.3192143,43169.6623663,0.0,0.0,0.0,-0.5285890346724054,0.8488778666122087,9.72
89668.2644601,43170.0929309,0.0,0.0,0.0,-0.5562905986922654,0.8309878277126572,9.72
