s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
92.2207521,89625.4440169,43156.5191791,-1.0277032,-0.0137829, 12.0649649, 4.6176717
93.1369982,89625.9123801,43155.7316876,-1.0376181,-0.0074739, 12.4414592, 4.5744223
94.0400152,89626.3686938,43154.9524460,-1.0408276,0.0004728, 12.8035160, 4.5315780
94.9477200,89626.8277115,43154.1693555,-1.0374036,0.0069445, 13.1523583, 4.4891350
95.8723352,89627.3003463,43153.3746671,-1.0298968,0.0091945, 13.4890411, 4.4470895
96.8196327,89627.7915641,43152.5646809,-1.0221303,0.0072486, 13.8144823, 4.4054379
97.7896880,89628.3003346,43151.7387512,-1.0168574,0.0037250, 14.1294864, 4.3641763
98.7774249,89628.8214418,43150.8996615,-1.0142108,0.0016878, 14.4347639, 4.3233012
99.7727019,89629.3479411,43150.0550463,-1.0121276,0.0025284, 14.7309457, 4.2828089
100.7611524,89629.8729311,43149.2175383,-1.0082427,0.0054379, 15.0185953, 4.2426959
101.7272259,89630.3903789,43148.4017284,-1.0016128,0.0084579, 15.2982188, 4.2029586
102.6594596,89630.8960051,43147.6185286,-0.9929691,0.0101689, 15.5702727, -0.5407448
103.5559648,89631.3892348,43146.8698992,-0.9833732,0.0111478, 15.5355378, -10.1877626
104.4271671,89631.8756885,43146.1471570,-0.9724099,0.0137697, 14.8659630, -9.6988127
105.2937374,89632.3681220,43145.4340979,-0.9578678,0.0192822, 14.1992162, -9.6179782
106.1799440,89632.8839642,43144.7134948,-0.9376502,0.0256459, 13.5055597, -9.6152024
107.1050726,89633.4397877,43143.9739522,-0.9116362,0.0301600, 12.7745094, -9.7184720
108.0765777,89634.0454449,43143.2143460,-0.8811455,0.0327140, 11.9904002, -8.4824875
109.0877460,89634.7011333,43142.4445836,-0.8469910,0.0353672, 11.2614792, -6.5823720
110.1205457,89635.3988228,43141.6830690,-0.8082815,0.0403879, 10.6615540, -5.2917895
111.1519613,89636.1266639,43140.9522712,-0.7626844,0.0490572, 10.1535833, -4.8693173
112.1606140,89636.8732980,43140.2740989,-0.7076427,0.0613179, 9.6626039, -4.5466682
113.1307275,89637.6296296,43139.6665770,-0.6415668,0.0762716, 9.1804823, -4.0350966
114.0524840,89638.3880014,43139.1426427,-0.5638308,0.0938476, 8.7303359, -3.9667956
114.9207058,89639.1412116,43138.7108053,-0.4730535,0.1165379, 8.2639425, -4.1610638
115.7363275,89639.8851258,43138.3763945,-0.3656636,0.1461088, 7.7445826, -4.0057358
116.5138299,89640.6264920,43138.1421171,-0.2400578,0.1714705, 7.2093505, -1.2406707
117.2838743,89641.3849890,43138.0092610,-0.1027616,0.1799137, 7.0353224, -0.2298585
118.0690867,89642.1697611,43137.9829676,0.0421768,0.1906478, 7.0026054, -0.2298585
118.8628853,89642.9581303,43138.0756504,0.2056775,0.2272251, 6.9697349, 1.8594693
119.6432040,89643.7045444,43138.3031659,0.4058765,0.2920561, 7.2313618, 1.6835554
120.3966191,89644.3584350,43138.6774139,0.6520944,0.3611119, 7.4603278, 0.6420706
121.1292042,89644.8750289,43139.1968478,0.9320372,0.3928284, 7.5458205, 1.5318376
121.8618283,89645.2229641,43139.8415797,1.2125844,0.3615603, 7.7459769, 2.2546061
122.6176878,89645.3921764,43140.5782552,1.4595814,0.2891928, 8.0315046, 1.3938486
123.4099264,89645.3937065,43141.3704923,1.6605287,0.2201658, 8.2030545, 0.5334280
124.2425512,89645.2471508,43142.1901175,1.8229599,0.1711479, 8.2677652, 2.1480798
125.1215772,89644.9677940,43143.0235720,1.9509987,0.1220911, 8.5233797, 3.4222173
126.0518613,89644.5767234,43143.8676646,2.0382242,0.0690812, 8.9154867, 3.1705143
127.0236506,89644.1111979,43144.7206948,2.0849043,0.0293508, 9.2639560, 2.0476421
128.0149525,89643.6114571,43145.5768131,2.1036397,0.0090752, 9.4822074, 2.9692101
129.0009202,89643.1067857,43146.4238308,2.1087610,0.0012999, 9.7900464, 4.6359598
129.9598419,89642.6149169,43147.2469930,2.1083586,-0.0022765, 10.2522232, 4.8073059
130.8763924,89642.1464626,43148.0347845,2.1057690,-0.0034531, 10.7104396, 4.7622804
131.7440793,89641.7052824,43148.7819394,2.1034453,-0.0018010, 11.1458058, 4.7176766
132.5672297,89641.2878267,43149.4913811,2.1034473,0.0019731, 11.5609401, 4.6734906
133.3611905,89640.8840832,43150.1750220,2.1063105,0.0052047, 11.9579846, 4.6297185
134.1493778,89640.4804847,43150.8520356,2.1104988,0.0052530, 12.3387194, 4.5863563
134.9573813,89640.0638331,43151.5443297,2.1137777,0.0028477, 12.7046430, 4.5434002
135.8062492,89639.6243950,43152.2706016,2.1155148,0.0013013, 13.0570319, 4.5008465
136.7078584,89639.1567757,43153.0414657,2.1172161,0.0024028, 13.3969842, 4.4586913
137.6642174,89638.6589366,43153.8580308,2.1207528,0.0048771, 13.7254529, 4.4169310
138.6703460,89638.1310844,43154.7145743,2.1262296,0.0060012, 14.0432720, 4.3755618
139.7183782,89637.5757591,43155.6033856,2.1313414,0.0038694, 14.3511763, 4.3345800
140.8000643,89636.9988265,43156.5183684,2.1326862,-0.0012342, 14.6498173, 4.2939821
141.9064995,89636.4099579,43157.4550822,2.1280545,-0.0070795, 14.9397763, 4.2537645
143.0263891,89635.8214188,43158.4078541,2.1180070,-0.0109587, 15.2215743, 4.2139235
144.1453082,89635.2451114,43159.3669421,2.1057925,-0.0110292, 15.4956810, 4.1744556
145.2475204,89634.6890235,43160.3185922,2.0959070,-0.0069290, 15.7625211, 4.1353575
146.3198668,89634.1549940,43161.2485057,2.0920415,-0.0000905, 16.0224809, 4.0966255
147.3554495,89633.6393584,43162.1465879,2.0951972,0.0064141, 16.2759124, -8.5212624
148.3545753,89633.1362321,43163.0097890,2.1031819,0.0096389, 15.7441756, -10.2702390
149.3222296,89632.6410514,43163.8411440,2.1125156,0.0095943, 15.0784015, -10.2042769
150.2641515,89632.1516461,43164.6459416,2.1216176,0.0096896, 14.3864212, -10.1872006
151.1847278,89631.6662536,43165.4281531,2.1322397,0.0134132, 13.6606792, -11.1626235
152.0881154,89631.1805703,43166.1898754,2.1475863,0.0205447, 12.8183547, -10.5659739
152.9810592,89630.6866910,43166.9338055,2.1687006,0.0264985, 11.9665549, -8.9325605
153.8742697,89630.1751938,43167.6660592,2.1922946,0.0259722, 11.1959977, -6.3655288
154.7800976,89629.6392653,43168.3963365,2.2123025,0.0181374, 10.6127969, -3.6655452
155.7073094,89629.0783354,43169.1346314,2.2240481,0.0074397, 10.2619376, -0.4890478
156.6564983,89628.4988487,43169.8863991,2.2272466,-0.0005204, 10.2142156, -0.4890478
157.6193259,89627.9114149,43170.6492613,2.2258401,-0.0024092, 10.1662697, 0.1190962
158.5820014,89627.3258447,43171.4133631,2.2257395,0.0022325, 10.1779666, 0.3281012
159.5309374,89626.7470260,43172.1653260,2.2320452,0.0112881, 10.2101215, 0.2626496
160.4577818,89626.1739384,43172.8937568,2.2468442,0.0208940, 10.2357891, 3.8551655
161.3616925,89625.6015472,43173.5933445,2.2694667,0.0291915, 10.6053925, -4.2237180
162.2482363,89625.0224161,43174.2645873,2.3007617,0.0412315, 10.1997538, -7.3671222
163.1262871,89624.4250329,43174.9080984,2.3438940,0.0565973, 9.4506505, -4.4650440
164.0046155,89623.7962173,43175.5213290,2.3876944,0.0430497, 8.9662271, -2.9934367
164.8851194,89623.1430279,43176.1117787,2.3974175,-0.0211000, 8.6262430, -2.6039244
165.7555215,89622.5082237,43176.7072813,2.3376330,-0.1196866, 8.3192061, -4.1979874
166.5993239,89621.9551726,43177.3445700,2.1933238,-0.2252550, 7.7987966, -1.7239539
167.4181722,89621.5429936,43178.0521157,1.9800550,-0.2881133, 7.5747350, -0.2664572
168.2388819,89621.3072885,43178.8382503,1.7471572,-0.2701166, 7.5395096, -0.2664572
169.0898424,89621.2515685,43179.6873846,1.5455082,-0.2056709, 7.5041188, 2.8244510
169.9728996,89621.3509598,43180.5648306,1.3915519,-0.1491278, 7.8711696, 1.9852177
170.8641002,89621.5672024,43181.4293984,1.2719036,-0.1229258, 8.1192337, 0.9766863
171.7395068,89621.8703925,43182.2506246,1.1637532,-0.1243386, 8.2385353, 1.4400659
172.5980441,89622.2526667,43183.0193592,1.0544029,-0.1289493, 8.4113523, 2.7841475
173.4499540,89622.7136373,43183.7357785,0.9469522,-0.1234037, 8.7357787, 2.9258620
174.2942858,89623.2421861,43184.3942102,0.8458441,-0.1174196, 9.0642136, 2.1794046
175.1211292,89623.8204599,43184.9852004,0.7490208,-0.1179268, 9.3013234, 1.4729762
175.9225244,89624.4332631,43185.5016368,0.6520907,-0.1241808, 9.4582112, 1.2258968
176.6984353,89625.0726269,43185.9412407,0.5525182,-0.1314098, 9.5868249, 0.2990544
177.4565746,89625.7373975,43186.3057339,0.4509673,-0.1345548, 9.6179390, -2.0442994
178.2082297,89626.4297289,43186.5984155,0.3501272,-0.1320094, 9.4031938, -2.0885302
178.9632395,89627.1509024,43186.8219073,0.2523833,-0.1260152, 9.1786153, -1.9922258
179.7271316,89627.8988286,43186.9772702,0.1585099,-0.1195776, 8.9591478, -3.9608895
180.5015581,89628.6683302,43187.0644696,0.0680092,-0.1141618, 8.5060044, -0.3360035
181.2869093,89629.4534589,43187.0831627,-0.0200203,-0.1098268, 8.4664482, -0.3360035
182.0849770,89630.2499360,43187.0328011,-0.1064181,-0.1061686, 8.4267064, 0.2046691
182.9001215,89631.0560750,43186.9119687,-0.1917748,-0.1025394, 8.4509365, 4.9652266
183.7386637,89631.8718483,43186.7178890,-0.2759530,-0.0976137, 9.0188305, 4.9187220
184.6071043,89632.6970514,43186.4472806,-0.3572787,-0.0894955, 9.5481600, 3.6158302
185.5099238,89633.5299544,43186.0989193,-0.4321423,-0.0767923, 9.9192801, 0.2598809
186.4475926,89634.3673019,43185.6769336,-0.4956012,-0.0594998, 9.9454202, 4.8363529
187.4154696,89635.2055574,43185.1930807,-0.5426257,-0.0386922, 10.4199260, 4.7910554
188.4042494,89636.0425962,43184.6667238,-0.5691084,-0.0155505, 10.8695825, 1.4399711
189.4020565,89636.8789720,43184.1225782,-0.5722259,0.0091838, 11.0011371, -8.0474213
190.3974016,89637.7182171,43183.5874338,-0.5504233,0.0349879, 10.2442928, -6.5402531
191.3817911,89638.5660532,43183.0872372,-0.5034693,0.0609525, 9.5852758, -2.8685690
192.3511214,89639.4287494,43182.6452457,-0.4327284,0.0853598, 9.2814789, -1.1043517
193.3056791,89640.3111352,43182.2811359,-0.3414310,0.1058433, 9.1618369, -0.9515133
194.2490848,89641.2149009,43182.0105408,-0.2345975,0.1201263, 9.0574855, -0.4841342
195.1867087,89642.1377212,43181.8445852,-0.1184835,0.1268444, 9.0039269, -0.3764927
196.1240759,89643.0734564,43181.7892964,0.0002341,0.1258608, 8.9620552, -0.3764927
197.0656118,89644.0133417,43181.8450242,0.1151704,0.1180039, 8.9199869, 1.5929067
198.0138412,89644.9477860,43182.0061231,0.2206907,0.1046227, 9.0966444, 1.8653287
198.9690443,89645.8683080,43182.2611762,0.3121853,0.0872355, 9.2992493, 1.1704995
199.9294669,89646.7692286,43182.5939731,0.3862200,0.0672463, 9.4241605, 3.9281299
200.8922248,89647.6488951,43182.9852396,0.4405212,0.0457303, 9.8317630, 4.8468895
201.8547699,89648.5103002,43183.4147445,0.4737932,0.0234170, 10.3125211, 4.8014933
202.8163299,89649.3609399,43183.8630856,0.4855330,0.0009766, 10.7676327, 4.7565223
203.7784834,89650.2116828,43184.3125027,0.4760856,-0.0205361, 11.2002625, -6.4585389
204.7442892,89651.0744179,43184.7466330,0.4469768,-0.0395773, 10.6085404, -5.6267136
205.7160236,89651.9585541,43185.1498338,0.4011042,-0.0548253, 10.0647127, -5.0611689
206.6922408,89652.8671223,43185.5069106,0.3421645,-0.0663861, 9.5491237, -4.8863368
207.6653938,89653.7939595,43185.8035577,0.2731636,-0.0765506, 9.0234371, -5.9431624
208.6215546,89654.7236354,43186.0270444,0.1945996,-0.0896100, 8.3395105, -5.7390044
209.5436974,89655.6351797,43186.1664507,0.1034225,-0.1103795, 7.6210486, -1.9965704
210.4195284,89656.5098027,43186.2124357,-0.0053731,-0.1390188, 7.3546619, -1.6516172
211.2525597,89657.3410065,43186.1572850,-0.1331850,-0.1645771, 7.1267784, -0.3252600
212.0659520,89658.1379034,43185.9943059,-0.2757083,-0.1805081, 7.0810360, -9.5329343
212.8855562,89658.9080643,43185.7139432,-0.4309280,-0.1951107, 5.5761454, -0.1443979
213.7241183,89659.6395532,43185.3039304,-0.6006880,-0.2091361, 5.5502142, -0.1443979
214.5829136,89660.3027846,43184.7583543,-0.7836525,-0.2183307, 5.5241613, 5.1569546
215.4557006,89660.8606284,43184.0871110,-0.9748333,-0.2227859, 6.3890863, 5.1086543
216.3303705,89661.2790008,43183.3189886,-1.1693527,-0.2259397, 7.1433872, -2.5103702
217.1916609,89661.5356925,43182.4968387,-1.3644252,-0.2307405, 6.7832170, -1.6593330
218.0260503,89661.6248010,43181.6672212,-1.5595853,-0.2390298, 6.5342584, -0.1982829
218.8275748,89661.5539448,43180.8688347,-1.7569726,-0.2514453, 6.5038716, -0.1982829
219.6043969,89661.3340814,43180.1237759,-1.9569667,-0.2551417, 6.4733422, 5.1035743
220.3821528,89660.9712993,43179.4358126,-2.1454569,-0.2216509, 7.2181415, 3.9034038
221.1887047,89660.4762464,43178.7990642,-2.2999321,-0.1618702, 7.7395687, 0.6111624
222.0323681,89659.8743333,43178.2079055,-2.4130768,-0.1100001, 7.8180612, 3.7068710
222.9026949,89659.1987499,43177.6592201,-2.4930169,-0.0761681, 8.2782092, 4.4185473
223.7833519,89658.4796713,43177.1508080,-2.5508772,-0.0562283, 8.7953061, 3.3383395
224.6624418,89657.7376525,43176.6794194,-2.5951692,-0.0446724, 9.1666633, 2.4154000
225.5369414,89656.9817120,43176.2397566,-2.6311886,-0.0374465, 9.4262350, 3.2937922
226.4120012,89656.2112842,43175.8248222,-2.6616014,-0.0317282, 9.7690943, 4.4320610
227.2969753,89655.4207159,43175.4271024,-2.6870554,-0.0256126, 10.2122899, 4.8111366
228.2005900,89654.6044063,43175.0395997,-2.7066914,-0.0179181, 10.6725796, 4.7660752
229.1273435,89653.7607894,43174.6559561,-2.7184973,-0.0078214, 11.1097709, 3.9490981
230.0760988,89652.8942869,43174.2695494,-2.7194811,0.0054749, 11.4593921, -6.0598767
231.0406323,89652.0154437,43173.8721082,-2.7059289,0.0225672, 10.9183094, -8.8233541
232.0115182,89651.1397595,43173.4528274,-2.6743605,0.0427452, 10.0786712, -8.8801923
232.9793427,89650.2848989,43172.9990678,-2.6237269,0.0622802, 9.1562098, -6.8376105
233.9389820,89649.4657833,43172.4991106,-2.5568323,0.0772813, 8.3769928, -4.1918301
234.8902215,89648.6926091,43171.9449823,-2.4750739,0.0951400, 7.8611926, -4.1553060
235.8294134,89647.9814461,43171.3315260,-2.3715641,0.1271394, 7.3140734, -3.7659384
236.7458883,89647.3627592,43170.6553952,-2.2353199,0.1730201, 6.7801903, -5.2978539
237.6306642,89646.8740121,43169.9178624,-2.0607603,0.2230036, 5.9485616, -0.1643299
238.4851598,89646.5481120,43169.1279562,-1.8534412,0.2598127, 5.9208985, -0.1643299
239.3216426,89646.4052455,43168.3037641,-1.6303796,0.2688524, 5.8931055, 4.5238641
240.1552104,89646.4492897,43167.4713607,-1.4118090,0.2528265, 6.6157226, 4.7354941
240.9947048,89646.6686425,43166.6610304,-1.2102975,0.2271266, 7.2958711, 2.1522364
241.8412599,89647.0413051,43165.9009132,-1.0283487,0.2027124, 7.5848599, 2.4980708
242.6958026,89647.5435455,43165.2095393,-0.8655493,0.1769604, 7.9070521, 5.0069306
243.5660023,89648.1560682,43164.5914266,-0.7270093,0.1411544, 8.5162068, 4.9600354
244.4576544,89648.8573973,43164.0408078,-0.6193607,0.1020525, 9.0794483, 4.9135795
245.3637189,89649.6183193,43163.5489231,-0.5409698,0.0726018, 9.6049030, 4.8675586
246.2698514,89650.4099898,43163.1080898,-0.4828981,0.0562739, 10.0985141, 1.8933892
247.1647904,89651.2129315,43162.7128679,-0.4355526,0.0496083, 10.2841214, -1.3280930
248.0456789,89652.0196303,43162.3590296,-0.3930660,0.0465551, 10.1542849, -1.6061146
248.9172667,89652.8314256,43162.0417699,-0.3539394,0.0428177, 9.9950156, -1.5614249
249.7870744,89653.6528009,43161.7555742,-0.3179568,0.0396991, 9.8377064, -2.5420407
250.6597839,89654.4863536,43161.4970944,-0.2818182,0.0431767, 9.5760764, -3.4190396
251.5340202,89655.3305338,43161.2698303,-0.2372609,0.0591868, 9.2124744, -3.9461265
252.4030292,89656.1801989,43161.0874962,-0.1728754,0.0900048, 8.7741076, -4.8372635
253.2588520,89657.0283762,43160.9733559,-0.0781265,0.1325992, 8.2048565, -4.9564268
254.0980993,89657.8674316,43160.9554098,0.0522234,0.1777544, 7.5773529, -0.2666414
254.9263150,89658.6889966,43161.0601580,0.2150643,0.2120648, 7.5421153, -0.2666414
255.7586033,89659.4833999,43161.3084061,0.3992216,0.2243927, 7.5067123, 1.7476310
256.6172381,89660.2399498,43161.7144679,0.5886282,0.2107603, 7.7358035, -2.4451999
257.5284465,89660.9489941,43162.2867937,0.7653280,0.1743465, 7.4132937, -0.2552202
258.5174778,89661.6056276,43163.0263985,0.9122831,0.1248248, 7.3788190, -0.2552202
259.5994072,89662.2136609,43163.9213102,1.0173752,0.0742080, 7.3441825, 5.0471702
260.7682145,89662.7875868,43164.9395044,1.0754833,0.0293634, 8.0013576, 4.9998982
261.9918469,89663.3506292,43166.0259019,1.0863205,-0.0103076, 8.6030213, 4.9530689
263.2186828,89663.9288564,43167.1079276,1.0507376,-0.0498303, 9.1601670, -6.7439060
264.3937382,89664.5436695,43168.1093066,0.9687859,-0.0948607, 8.3924800, -9.4218818
265.4771547,89665.2059994,43168.9666925,0.8409825,-0.1472845, 7.1838667, -0.2396675
266.4558794,89665.9146115,43169.6418006,0.6726646,-0.1997254, 7.1504589, -0.2396675
267.3424824,89666.6586837,43170.1239016,0.4776169,-0.2373053, 7.1168944, 1.5790135
268.1626055,89667.4225913,43170.4223093,0.2734268,-0.2543044, 7.3352027, 4.1938216
268.9411050,89668.1899818,43170.5533556,0.0698263,-0.2627334, 7.8857363, 0.6592288
269.6971252,89668.9456042,43170.5288289,-0.1351013,-0.2731702, 7.9688165, -0.2976658
270.4487059,89669.6759344,43170.3513712,-0.3443623,-0.2750272, 7.9314105, 2.3563817
271.2194950,89670.3707552,43170.0176947,-0.5486490,-0.2464147, 8.2228668, 3.2558456
272.0386790,89671.0260507,43169.5261154,-0.7268569,-0.1865087, 8.6093562, -0.2668779
272.9313273,89671.6458854,43168.8837558,-0.8617442,-0.1199401, 8.5783313, 0.6577601
273.9068053,89672.2405110,43168.1104657,-0.9506306,-0.0675317, 8.6545961, 4.9488967
274.9539111,89672.8206660,43167.2387715,-1.0015095,-0.0329439, 9.2081692, 4.9025451
276.0431229,89673.3918753,43166.3113545,-1.0237650,-0.0091982, 9.7255392, 4.8566276
277.1319725,89673.9535792,43165.3785725,-1.0227667,0.0115118, 10.2122524, 1.8172215
278.1757345,89674.5029589,43164.4910923,-1.0039312,0.0257904, 10.3885068, 0.4825487
