s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
41.9482354,89625.1280264,43137.3802245,2.0945857,-0.0000361, 16.1695721, 4.0744294
42.9501138,89624.6269375,43138.2477902,2.0973384,0.0055454, 16.4193832, 4.0362681
43.9494303,89624.1223361,43139.1103509,2.1043621,0.0084957, 16.6631623, 3.9984642
44.9489460,89623.6103272,43139.9687672,2.1138989,0.0105956, 16.9011915, 3.9610143
45.9478156,89623.0895959,43140.8211634,2.1253298,0.0122589, 17.1337311, 3.9239153
46.9488421,89622.5573082,43141.6689392,2.1368738,0.0108486, 17.3610219, 3.8871637
47.9483225,89622.0166888,43142.5095888,2.1464035,0.0082238, 17.5832872, 3.8507563
48.9454001,89621.4705025,43143.3437616,2.1533699,0.0057002, 17.8007346, 3.8146899
49.9476766,89620.9166990,43144.1791417,2.1582508,0.0040773, 18.0135574, 3.7789613
50.9479280,89620.3606156,43145.0105707,2.1617018,0.0028288, 18.2219362, 3.7435674
51.9432109,89619.8049616,43145.8363047,2.1637983,0.0013616, 18.4260400, -12.0496172
52.9445065,89619.2448221,43146.6662665,2.1637240,-0.0015052, 17.7607070, -11.9050608
53.9434766,89618.6872307,43147.4951411,2.1604746,-0.0050112, 17.0779190, -10.9617331
54.9395656,89618.1353858,43148.3243941,2.1539597,-0.0080875, 16.4241521, -10.9608532
55.9316839,89617.5923989,43149.1547338,2.1457474,-0.0084009, 15.7433157, -11.0731913
56.9278448,89617.0541814,43149.9929810,2.1377817,-0.0075466, 15.0242052, -11.3501059
57.9344959,89616.5167131,43150.8441415,2.1302218,-0.0076874, 14.2494980, -10.3102948
58.9234167,89615.9951405,43151.6843358,2.1193978,-0.0139346, 13.5073048, -9.1629093
59.9216117,89615.4804681,43152.5396168,2.1014228,-0.0219763, 12.8116726, -8.2971093
60.9304160,89614.9795126,43153.4152478,2.0755219,-0.0298083, 12.1474513, -7.5860738
61.9323272,89614.5082612,43154.2994130,2.0414165,-0.0380962, 11.5066461, -6.9636016
62.9334788,89614.0714109,43155.2002273,1.9987282,-0.0472887, 10.8852650, -6.4154791
63.9317654,89613.6787461,43156.1180456,1.9460367,-0.0580031, 10.2796051, -5.4737947
64.9323975,89613.3391226,43157.0592791,1.8803358,-0.0736449, 9.7330950, -4.5187266
65.9304031,89613.0703331,43158.0204073,1.7977531,-0.0918624, 9.2576623, -3.9002874
66.9261761,89612.8909660,43158.9998925,1.6964482,-0.1076150, 8.8267310, -3.7078705
67.9569671,89612.8167384,43160.0280075,1.5855276,-0.1107443, 8.3965777, -4.5420110
68.9925282,89612.8605768,43161.0626403,1.4697590,-0.1213300, 7.8375483, -3.2705711
69.9600422,89613.0184072,43162.0171940,1.3221515,-0.1683372, 7.4089314, -0.2549199
70.9672917,89613.3448711,43162.9700702,1.1371113,-0.2121305, 7.3744770, -0.2549199
71.9441978,89613.8475737,43163.8077071,0.9503491,-0.1665281, 7.3398609, 0.0962443
72.9040783,89614.4672588,43164.5407562,0.8010723,-0.1375380, 7.3529493, -1.7106526
73.8919171,89615.2000258,43165.2032349,0.6304815,-0.2062492, 7.1167284, -0.2352087
74.9060052,89616.0756969,43165.7146786,0.4162271,-0.2254408, 7.0836329, -0.2352087
75.9030990,89617.0276911,43166.0111632,0.2197120,-0.1629659, 7.0503820, 3.8747872
76.9119178,89618.0268543,43166.1504053,0.0726419,-0.1368039, 7.5795821, 4.2681960
77.8742805,89618.9892106,43166.1539028,-0.0779102,-0.1689631, 8.1227034, 0.0643603
78.8395115,89619.9422339,43166.0008750,-0.2425920,-0.1614183, 8.1306154, 0.6607222
79.8725321,89620.9226546,43165.6754418,-0.3723978,-0.1082194, 8.2114000, 4.7596003
80.8318928,89621.7953608,43165.2769987,-0.4697573,-0.0806827, 8.7713857, 4.9393568
81.8596318,89622.6930867,43164.7766632,-0.5501457,-0.0803835, 9.3170002, 4.7498031
82.8968392,89623.5541056,43164.1983504,-0.6392616,-0.0930709, 9.8131051, 2.1921135
83.9242185,89624.3480815,43163.5463454,-0.7340223,-0.0934317, 10.0337967, 2.0782995
84.9194733,89625.0542078,43162.8449770,-0.8231048,-0.0841302, 10.2386380, 2.6569595
85.8962275,89625.6877917,43162.1015926,-0.9002184,-0.0706435, 10.4946918, 3.7323425
86.8941327,89626.2805918,43161.2988456,-0.9636374,-0.0579163, 10.8441743, 4.6302586
87.8927602,89626.8264105,43160.4625808,-1.0151523,-0.0453763, 11.2626727, 4.7054010
88.8896412,89627.3329340,43159.6039740,-1.0544267,-0.0332853, 11.6726011, 4.6613299
89.8881211,89627.8114370,43158.7276196,-1.0842698,-0.0265376, 12.0649649, 4.6176717
90.8868786,89628.2666770,43157.8386466,-1.1085163,-0.0220136, 12.4414592, 4.5744223
91.8860708,89628.7024487,43156.9394869,-1.1283063,-0.0176202, 12.8035160, 4.5315780
92.8845726,89629.1220385,43156.0334238,-1.1443066,-0.0144098, 13.1523583, 4.4891350
93.8835132,89629.5287244,43155.1210156,-1.1573830,-0.0117694, 13.4890411, 4.4470895
94.8831116,89629.9249125,43154.2032836,-1.1678294,-0.0091450, 13.8144823, 4.4054379
95.8821006,89630.3124610,43153.2825311,-1.1756241,-0.0064548, 14.1294864, 4.3641763
96.8810655,89630.6940551,43152.3593210,-1.1807115,-0.0037293, 14.4347639, 4.3233012
97.8803364,89631.0723225,43151.4344123,-1.1830843,-0.0010207, 14.7309457, 4.2828089
98.8797490,89631.4496998,43150.5089871,-1.1828152,0.0015592, 15.0185953, 4.2426959
99.8790540,89631.8284779,43149.5842505,-1.1800037,0.0040696, 15.2982188, 4.2029586
100.8778579,89632.2108207,43148.6615246,-1.1746597,0.0066292, 15.5702727, -0.5407448
101.8766551,89632.5992621,43147.7413566,-1.1665420,0.0096266, 15.5355378, -10.1877626
102.8753692,89632.9964994,43146.8250420,-1.1552986,0.0128839, 14.8659630, -9.6988127
103.8744211,89633.4056343,43145.9136073,-1.1408613,0.0159972, 14.1992162, -9.6179782
104.8750509,89633.8299635,43145.0074038,-1.1239922,0.0177422, 13.5055597, -9.6152024
105.8758426,89634.2703857,43144.1087312,-1.1058009,0.0186681, 12.7745094, -9.7184720
106.8737615,89634.7261838,43143.2209868,-1.0862844,0.0204497, 11.9904002, -8.4824875
107.8688859,89635.1986502,43142.3451740,-1.0598752,0.0325962, 11.2614792, -6.5823720
108.8632161,89635.6988614,43141.4858246,-1.0175637,0.0521749, 10.6615540, -5.2917895
109.8634237,89636.2463063,43140.6487348,-0.9570407,0.0692514, 10.1535833, -4.8693173
110.8622038,89636.8494723,43139.8526491,-0.8817817,0.0813185, 9.6626039, -4.5466682
111.8613905,89637.5155198,43139.1078305,-0.7942996,0.0935040, 9.1804823, -4.0350966
112.8639641,89638.2507395,43138.4262105,-0.6916089,0.1092524, 8.7303359, -3.9667956
113.8886783,89639.0745864,43137.8168539,-0.5756529,0.1181780, 8.2639425, -4.1610638
114.9242256,89639.9757627,43137.3067171,-0.4527919,0.1273792, 7.7445826, -4.0057358
115.9026346,89640.8818745,43136.9376026,-0.3062904,0.1626841, 7.2093505, -1.2406707
116.8928282,89641.8467312,43136.7150381,-0.1180837,0.2191505, 7.0353224, -0.2298585
117.8841261,89642.8379836,43136.7055384,0.1056085,0.2391449, 7.0026054, -0.2298585
118.8475538,89643.7773100,43136.9196851,0.3270958,0.2089834, 6.9697349, 1.8594693
119.8327397,89644.6737271,43137.3283752,0.5258107,0.1944079, 7.2313618, 1.6835554
120.8413926,89645.4937262,43137.9157270,0.7202245,0.1971340, 7.4603278, 0.6420706
121.8422816,89646.1768132,43138.6472808,0.9098981,0.1803433, 7.5458205, 1.5318376
122.8431779,89646.7174735,43139.4895871,1.0787872,0.1593605, 7.7459769, 2.2546061
123.8301025,89647.1129121,43140.3938262,1.2358125,0.1597831, 8.0315046, 1.3938486
124.7973397,89647.3579557,43141.3295086,1.3977021,0.1629140, 8.2030545, 0.5334280
125.8167295,89647.4539525,43142.3443682,1.5444178,0.1398059, 8.2677652, 2.1480798
126.7885726,89647.4103484,43143.3152327,1.6728485,0.1149657, 8.5233797, 3.4222173
127.7831126,89647.2539468,43144.2973978,1.7842782,0.1074091, 8.9154867, 3.1705143
128.8177557,89646.9810753,43145.2954096,1.8929572,0.1096628, 9.2639560, 2.0476421
129.8257451,89646.6082283,43146.2319071,1.9976437,0.0959603, 9.4822074, 2.9692101
130.8252211,89646.1509419,43147.1206374,2.0823080,0.0723999, 9.7900464, 4.6359598
131.8280015,89645.6287753,43147.9767394,2.1445530,0.0517760, 10.2522232, 4.8073059
132.8348013,89645.0605289,43148.8078481,2.1881264,0.0350264, 10.7104396, 4.7622804
133.8405244,89644.4639870,43149.6175498,2.2157894,0.0201781, 11.1458058, 4.7176766
134.8347431,89643.8582392,43150.4059281,2.2281649,0.0044849, 11.5609401, 4.6734906
135.8285881,89643.2492117,43151.1913028,2.2273468,-0.0060619, 11.9579846, 4.6297185
136.8340662,89642.6378817,43151.9895896,2.2206440,-0.0074123, 12.3387194, 4.5863563
137.8298424,89642.0383308,43152.7846424,2.2129810,-0.0079233, 12.7046430, 4.5434002
138.8234989,89641.4463275,43153.5826934,2.2048966,-0.0082524, 13.0570319, 4.5008465
139.8267102,89640.8552906,43154.3933156,2.1966709,-0.0082742, 13.3969842, 4.4586913
140.8239479,89640.2744619,43155.2039456,2.1884193,-0.0082383, 13.7254529, 4.4169310
141.8195980,89639.7012212,43156.0180182,2.1801587,-0.0082988, 14.0432720, 4.3755618
142.8204233,89639.1317996,43156.8410676,2.1717605,-0.0085518, 14.3511763, 4.3345800
143.8182964,89638.5710915,43157.6665112,2.1630994,-0.0087893, 14.6498173, 4.2939821
144.8153479,89638.0180972,43158.4961551,2.1541881,-0.0090671, 14.9397763, 4.2537645
145.8136977,89637.4719203,43159.3318543,2.1449535,-0.0094375, 15.2215743, 4.2139235
146.8127665,89636.9332566,43160.1732697,2.1353640,-0.0097780, 15.4956810, 4.1744556
147.8106440,89636.4034657,43161.0188944,2.1254522,-0.0100952, 15.7625211, 4.1353575
148.8066171,89635.8832068,43161.8681842,2.1152203,-0.0103848, 16.0224809, 4.0966255
149.8071316,89635.3694480,43162.7267184,2.1047447,-0.0106189, 16.2759124, -8.5212624
150.8061171,89634.8656035,43163.5893381,2.0938558,-0.0112113, 15.7441756, -10.2702390
151.8009527,89634.3734843,43164.4539285,2.0820984,-0.0122935, 15.0784015, -10.2042769
152.8026994,89633.8886678,43165.3305410,2.0693801,-0.0132319, 14.3864212, -10.1872006
153.8007831,89633.4172219,43166.2102625,2.0584759,-0.0086434, 13.6606792, -11.1626235
154.7903776,89632.9572957,43167.0864846,2.0557467,0.0031617, 12.8183547, -10.5659739
155.7925286,89632.4887421,43167.9723537,2.0647312,0.0146745, 11.9665549, -8.9325605
156.8038127,89632.0027641,43168.8592139,2.0871974,0.0300916, 11.1959977, -6.3655288
157.8082907,89631.4935666,43169.7250625,2.1299809,0.0550083, 10.6127969, -3.6655452
158.8106123,89630.9385720,43170.5597059,2.1994338,0.0842639, 10.2619376, -0.4890478
159.8033433,89630.3214252,43171.3372950,2.2978022,0.1098547, 10.2142156, -0.4890478
160.8253781,89629.6015361,43172.0627705,2.4075281,0.1105523, 10.1662697, 0.1190962
161.8239885,89628.8235202,43172.6888008,2.5167345,0.1083501, 10.1779666, 0.3281012
162.7969863,89628.0047505,43173.2144822,2.6223105,0.1030210, 10.2101215, 0.2626496
163.7962981,89627.1134173,43173.6663111,2.7083510,0.0724010, 10.2357891, 3.8551655
164.7885920,89626.1983243,43174.0500453,2.7591791,0.0293065, 10.6053925, -4.2237180
165.7885339,89625.2652842,43174.4096562,2.7667307,-0.0141133, 10.1997538, -7.3671222
166.7789072,89624.3462659,43174.7787695,2.7312352,-0.0566906, 9.4506505, -4.4650440
167.7822180,89623.4378489,43175.2046933,2.6531057,-0.0984601, 8.9662271, -2.9934367
168.7990119,89622.5646295,43175.7256133,2.5403236,-0.1222641, 8.6262430, -2.6039244
169.8359230,89621.7476612,43176.3641644,2.4188432,-0.1190831, 8.3192061, -4.1979874
170.8322710,89621.0424974,43177.0680489,2.2911630,-0.1351800, 7.7987966, -1.7239539
171.8078660,89620.4497359,43177.8429162,2.1332666,-0.1818970, 7.5747350, -0.2664572
172.8034818,89619.9955151,43178.7288814,1.9449749,-0.2041172, 7.5395096, -0.2664572
173.7790843,89619.7328813,43179.6684684,1.7632142,-0.1687139, 7.5041188, 2.8244510
174.7291960,89619.6284695,43180.6128255,1.6013734,-0.1575804, 7.8711696, 1.9852177
175.7386481,89619.6731512,43181.6212883,1.4439784,-0.1621892, 8.1192337, 0.9766863
176.7564637,89619.8840090,43182.6170229,1.2877937,-0.1509547, 8.2385353, 1.4400659
177.7412191,89620.2307535,43183.5387124,1.1467168,-0.1266737, 8.4113523, 2.7841475
178.7556568,89620.7049932,43184.4354735,1.0262566,-0.1152685, 8.7357787, 2.9258620
179.7635708,89621.2766025,43185.2656262,0.9109896,-0.1148268, 9.0642136, 2.1794046
180.7529050,89621.9272233,43186.0109280,0.7946893,-0.1167732, 9.3013234, 1.4729762
181.7536752,89622.6683316,43186.6834602,0.6791106,-0.1155486, 9.4582112, 1.2258968
182.7543849,89623.4820358,43187.2659593,0.5657436,-0.1124788, 9.5868249, 0.2990544
183.7421021,89624.3443190,43187.7476782,0.4530092,-0.1124151, 9.6179390, -2.0442994
184.7464909,89625.2704002,43188.1364847,0.3380845,-0.1162158, 9.4031938, -2.0885302
185.7688549,89626.2530271,43188.4187477,0.2183006,-0.1157315, 9.1786153, -1.9922258
186.8302784,89627.3010380,43188.5869528,0.1051458,-0.1066225, 8.9591478, -3.9608895
187.8431551,89628.3127208,43188.6361174,-0.0052855,-0.1175452, 8.5060044, -0.3360035
188.7593510,89629.2269928,43188.5767730,-0.1483795,-0.1626654, 8.4664482, -0.3360035
189.7866391,89630.2288692,43188.3496952,-0.2949415,-0.1498361, 8.4267064, 0.2046691
190.7484813,89631.1249556,43188.0001674,-0.3907842,-0.0406739, 8.4509365, 4.9652266
191.6766319,89631.9760541,43187.6299041,-0.4306752,-0.0411225, 9.0188305, 4.9187220
192.6653810,89632.8664740,43187.2000469,-0.4967020,-0.0867332, 9.5481600, 3.6158302
193.7478181,89633.7951237,43186.6439177,-0.5884918,-0.1008013, 9.9192801, 0.2598809
194.7183420,89634.5718055,43186.0619538,-0.6733350,-0.0599436, 9.9454202, 4.8363529
195.7287931,89635.3430615,43185.4091325,-0.7129745,-0.0207787, 10.4199260, 4.7910554
196.7443842,89636.1042587,43184.7368200,-0.7166043,0.0129439, 10.8695825, 1.4399711
197.8055998,89636.9090224,43184.0450585,-0.6943071,0.0306153, 11.0011371, -8.0474213
198.8328243,89637.7090142,43183.4006958,-0.6579481,0.0427864, 10.2442928, -6.5402531
199.7730460,89638.4654174,43182.8422417,-0.6020294,0.0673130, 9.5852758, -2.8685690
200.7815436,89639.3142628,43182.2976970,-0.5176568,0.1083555, 9.2814789, -1.1043517
201.7548096,89640.1850524,43181.8629876,-0.4009937,0.1305346, 9.1618369, -0.9515133
202.7051326,89641.0817727,43181.5483346,-0.2725862,0.1331716, 9.0574855, -0.4841342
203.6795583,89642.0349312,43181.3458642,-0.1326052,0.1460358, 9.0039269, -0.3764927
204.7299737,89643.0833634,43181.2813466,0.0083823,0.1454837, 8.9620552, -0.3764927
205.6901889,89644.0401284,43181.3626727,0.1487617,0.1273503, 8.9199869, 1.5929067
206.6947036,89645.0225954,43181.5719772,0.2713263,0.1187766, 9.0966444, 1.8653287
207.7289726,89646.0007282,43181.9080852,0.3878528,0.1140101, 9.2992493, 1.1704995
208.7266437,89646.9004569,43182.3391720,0.4902274,0.0865528, 9.4241605, 3.9281299
209.7298422,89647.7642929,43182.8492648,0.5615072,0.0563896, 9.8317630, 4.8468895
210.7266321,89648.5926814,43183.4036677,0.6047998,0.0293971, 10.3125211, 4.8014933
211.7476604,89649.4239998,43183.9964649,0.6231085,0.0073126, 10.7676327, 4.7565223
212.7479271,89650.2341000,43184.5832111,0.6191420,-0.0157724, 11.2002625, -6.4585389
213.7242706,89651.0336562,43185.1435294,0.5910923,-0.0417428, 10.6085404, -5.6267136
214.6902551,89651.8465468,43185.6653866,0.5379517,-0.0665929, 10.0647127, -5.0611689
215.6742285,89652.7073198,43186.1421186,0.4642696,-0.0794889, 9.5491237, -4.8863368
216.7188451,89653.6589359,43186.5729906,0.3850466,-0.0788702, 9.0234371, -5.9431624
217.7361216,89654.6166642,43186.9159307,0.3002630,-0.0846890, 8.3395105, -5.7390044
218.7655038,89655.6121893,43187.1777656,0.2010978,-0.1155440, 7.6210486, -1.9965704
219.7364106,89656.5733751,43187.3148124,0.0398595,-0.1862915, 7.3546619, -1.6516172
220.8287783,89657.6643470,43187.2596070,-0.1407564,-0.1837803, 7.1267784, -0.3252600
221.8105255,89658.6176864,43187.0251470,-0.2603439,-0.0422881, 7.0810360, -9.5329343
222.7183177,89659.4898480,43186.7733121,-0.3297746,-0.1019420, 5.5761454, -0.1443979
223.6732048,89660.3780118,43186.4226351,-0.5323563,-0.3358674, 5.5502142, -0.1443979
224.6040992,89661.0943395,43185.8281276,-0.7866938,-0.1820661, 5.5241613, 5.1569546
225.6361471,89661.7587076,43185.0383569,-0.9518222,-0.1472385, 6.3890863, 5.1086543
226.7281713,89662.3229640,43184.1034068,-1.1165152,-0.1656208, 7.1433872, -2.5103702
227.7995492,89662.7042382,43183.1021673,-1.2872262,-0.1740005, 6.7832170, -1.6593330
228.7224642,89662.8788505,43182.1959208,-1.5056740,-0.2594482, 6.5342584, -0.1982829
229.6876485,89662.8261890,43181.2321743,-1.7416692,-0.2424633, 6.5038716, -0.1982829
230.6468563,89662.5538456,43180.3124413,-1.8889701,-0.0668061, 6.4733422, 5.1035743
231.5536182,89662.2427362,43179.4607207,-2.0013336,-0.1474111, 7.2181415, 3.9034038
232.6432323,89661.7228750,43178.5031178,-2.1546948,-0.1761945, 7.7395687, 0.6111624
233.6257043,89661.1051771,43177.7391148,-2.3184980,-0.1349891, 7.8180612, 3.7068710
234.6301859,89660.3748711,43177.0494508,-2.4406927,-0.1080169, 8.2782092, 4.4185473
235.6649036,89659.5490561,43176.4260165,-2.5517643,-0.1084457, 8.7953061, 3.3383395
236.7128291,89658.6468774,43175.8928924,-2.6637166,-0.1085825, 9.1666633, 2.4154000
237.7415016,89657.7080204,43175.4725180,-2.7660277,-0.0933685, 9.4262350, 3.2937922
238.7143840,89656.7868601,43175.1595262,-2.8500711,-0.0740799, 9.7690943, 4.4320610
239.6868402,89655.8459692,43174.9137713,-2.9078689,-0.0438915, 10.2122899, 4.8111366
240.6784757,89654.8766143,43174.7047450,-2.9259230,0.0066532, 10.6725796, 4.7660752
241.6666343,89653.9120509,43174.4900944,-2.8978432,0.0520477, 11.1097709, 3.9490981
242.6188817,89652.9941669,43174.2365909,-2.8481946,0.0483365, 11.4593921, -6.0598767
243.6091383,89652.0530687,43173.9284638,-2.8091398,0.0306837, 10.9183094, -8.8233541
244.6546857,89651.0700684,43173.5722617,-2.7828506,0.0217561, 10.0786712, -8.8801923
245.6748044,89650.1190265,43173.2032611,-2.7499947,0.0422992, 9.1562098, -6.8376105
246.6905360,89649.1887673,43172.7954272,-2.6892083,0.0793349, 8.3769928, -4.1918301
247.6790427,89648.3178235,43172.3278780,-2.5802546,0.1302229, 7.8611926, -4.1553060
248.7335233,89647.4631094,43171.7103075,-2.4393389,0.1488352, 7.3140734, -3.7659384
249.7622809,89646.7322783,43170.9862716,-2.2956496,0.1451739, 6.7801903, -5.2978539
250.6608344,89646.1883635,43170.2710408,-2.1242926,0.1924222, 5.9485616, -0.1643299
251.6655061,89645.7359971,43169.3739734,-1.8876691,0.3079178, 5.9208985, -0.1643299
252.6411200,89645.5784675,43168.4111614,-1.6246329,0.2292804, 5.8931055, 4.5238641
253.5862308,89645.6332675,43167.4676407,-1.4263900,0.1664346, 6.6157226, 4.7354941
254.6242641,89645.8628828,43166.4553216,-1.2587301,0.1789512, 7.2958711, 2.1522364
255.6192222,89646.2548694,43165.5408337,-1.0877222,0.1587610, 7.5848599, 2.4980708
256.6034041,89646.7793660,43164.7080568,-0.9616114,0.0909630, 7.9070521, 5.0069306
257.6396224,89647.4097216,43163.8856213,-0.8958748,0.0432929, 8.5162068, 4.9600354
258.6086227,89648.0320041,43163.1428386,-0.8476072,0.0515177, 9.0794483, 4.9135795
259.6116540,89648.7143497,43162.4076678,-0.7854288,0.0726309, 9.6049030, 4.8675586
260.6365066,89649.4649188,43161.7098362,-0.7041236,0.0917882, 10.0985141, 1.8933892
261.6144233,89650.2392080,43161.1125111,-0.6070741,0.1006484, 10.2841214, -1.3280930
262.6082535,89651.0823627,43160.5864041,-0.5044870,0.1049522, 10.1542849, -1.6061146
263.6253633,89651.9971807,43160.1418589,-0.4000890,0.1059291, 9.9950156, -1.5614249
264.6118136,89652.9250980,43159.8071147,-0.2960569,0.1008475, 9.8377064, -2.5420407
265.6065917,89653.8898509,43159.5645546,-0.1972296,0.0971860, 9.5760764, -3.4190396
266.6167509,89654.8888339,43159.4147064,-0.0981124,0.0975196, 9.2124744, -3.9461265
267.6581339,89655.9289742,43159.3638469,0.0025525,0.0963293, 8.7741076, -4.8372635
268.7255094,89656.9948673,43159.4200820,0.1026423,0.1000472, 8.2048565, -4.9564268
269.7237185,89657.9809490,43159.5752090,0.2170586,0.1318268, 7.5773529, -0.2666414
270.6495401,89658.8699802,43159.8336062,0.3888773,0.2009685, 7.5421153, -0.2666414
271.7044196,89659.8047324,43160.3224918,0.5569229,0.1639576, 7.5067123, 1.7476310
272.6198871,89660.5371547,43160.8717078,0.6560380,0.0270738, 7.7358035, -2.4451999
273.5525123,89661.2690746,43161.4497070,0.7464656,0.1494603, 7.4132937, -0.2552202
274.5966358,89661.9843291,43162.2103678,0.8831058,0.1444706, 7.3788190, -0.2552202
275.5236014,89662.5170739,43162.9689508,0.9339529,-0.0467145, 7.3441825, 5.0471702
276.5760496,89663.1610952,43163.8013472,0.8706711,-0.0698730, 8.0013576, 4.9998982
277.7676245,89663.9618218,43164.6837801,0.8100911,-0.0375174, 8.6030213, 4.9530689
279.0370241,89664.8573194,43165.5834796,0.7937837,0.0096912, 9.1601670, -6.7439060
280.2845359,89665.7265277,43166.4783331,0.8187251,0.0361928, 8.3924800, -9.4218818
281.3228980,89666.4185894,43167.2524432,0.8766041,0.0717011, 7.1838667, -0.2396675
282.3076454,89667.0199915,43168.0322143,0.8904319,-0.0617969, 7.1504589, -0.2396675
283.0649455,89667.5140802,43168.6061304,0.8218666,-0.1237147, 7.1168944, 1.5790135
283.6815233,89667.9545680,43169.0375684,0.6905873,-0.2439576, 7.3352027, 4.1938216
284.3736304,89668.5197079,43169.4371046,0.4850413,-0.3308167, 7.8857363, 0.6592288
285.1614189,89669.2540134,43169.7224221,0.2397875,-0.3149392, 7.9688165, -0.2976658
285.9920218,89670.0790580,43169.8183524,0.0634344,-0.1130437, 7.9314105, 2.3563817
286.9176190,89671.0045294,43169.8336143,0.0111959,-0.0101005, 8.2228668, 3.2558456
287.9657936,89672.0526817,43169.8404498,-0.0668832,-0.1425314, 8.6093562, -0.2668779
288.9958234,89673.0724048,43169.6951015,-0.2311293,-0.1860536, 8.5783313, 0.6577601
289.9585023,89673.9840843,43169.3859234,-0.3673548,-0.1084898, 8.6545961, 4.9488967
290.7032770,89674.6642576,43169.0825198,-0.5145532,-0.2516783, 9.2081692, 4.9025451
291.4579861,89675.2835991,43168.6512404,-0.7104562,-0.2470930, 9.7255392, 4.8566276
292.2849528,89675.8575632,43168.0558925,-0.8763196,-0.1501043, 10.2122524, 1.8172215
